id,cuisine
7124,southern_us
27514,greek
27178,mexican
47880,chinese
29197,chinese
16347,greek
20333,greek
29112,chinese
7510,italian
13897,mexican
35699,irish
20520,mexican
38920,greek
21775,indian
37475,japanese
40131,italian
1939,mexican
48268,british
34815,british
13797,italian
39063,chinese
29064,korean
26896,italian
29477,italian
3352,irish
4966,mexican
7316,italian
23879,mexican
16525,italian
32843,italian
39574,southern_us
32737,southern_us
44788,chinese
28772,italian
34189,mexican
33719,southern_us
25846,indian
1423,indian
4328,russian
579,italian
5219,indian
2314,indian
31143,mexican
13409,greek
3281,mexican
15804,chinese
40835,southern_us
39262,japanese
37013,southern_us
14807,italian
47956,british
2580,mexican
13720,italian
23008,chinese
5951,indian
39312,mexican
6176,southern_us
17617,mexican
57,mexican
43422,indian
49403,british
44751,french
21865,mexican
26584,italian
39355,southern_us
14038,mexican
45396,thai
49715,mexican
41515,chinese
30445,italian
4090,southern_us
17207,russian
40376,italian
19398,mexican
22347,british
49671,mexican
40854,italian
926,indian
47919,filipino
20571,italian
18866,japanese
48742,mexican
14577,italian
29481,southern_us
40996,italian
34470,italian
31147,mexican
35932,french
27221,italian
48301,italian
29925,indian
48640,irish
22873,italian
10565,korean
15509,french
37569,french
13306,southern_us
40474,italian
15182,spanish
8609,chinese
32168,korean
1125,italian
25244,italian
46889,chinese
13841,korean
47135,chinese
29036,indian
43533,japanese
41631,british
22124,southern_us
18836,italian
35695,french
5141,indian
41894,french
4972,italian
34195,chinese
14183,southern_us
15188,chinese
8734,french
30946,italian
5588,italian
49554,greek
1270,indian
1259,vietnamese
45986,greek
22351,irish
300,italian
9278,southern_us
10021,japanese
17014,korean
40855,italian
18362,southern_us
16292,chinese
29924,chinese
47174,greek
4856,british
15417,italian
19875,mexican
42228,indian
36264,italian
14571,cajun_creole
23496,indian
43879,mexican
23431,indian
5499,italian
247,greek
48795,indian
47113,italian
489,mexican
13036,vietnamese
4838,italian
40630,indian
17576,italian
29972,chinese
8123,greek
35918,mexican
42669,southern_us
24632,southern_us
35740,mexican
45670,southern_us
28041,chinese
46688,japanese
10309,indian
15367,japanese
30562,southern_us
47151,mexican
47300,vietnamese
31200,greek
5749,italian
41807,italian
13990,mexican
23572,italian
872,southern_us
38085,chinese
5248,southern_us
26309,southern_us
26880,mexican
41559,mexican
8059,greek
26041,vietnamese
30019,indian
7207,indian
30309,british
2092,russian
8023,indian
4016,chinese
24631,italian
35068,southern_us
8523,mexican
28463,italian
8629,spanish
43829,cajun_creole
22129,british
34505,chinese
38200,chinese
36513,japanese
32187,british
7788,irish
31130,korean
40483,southern_us
2224,southern_us
14143,italian
22889,italian
17406,indian
10451,spanish
19844,italian
23416,southern_us
33874,italian
39951,italian
41361,mexican
44659,southern_us
8836,french
21709,chinese
22993,thai
39191,southern_us
17182,mexican
20507,filipino
42397,british
18897,italian
3797,filipino
11041,mexican
807,filipino
3514,italian
12936,mexican
15050,southern_us
43377,cajun_creole
10471,korean
30721,mexican
14333,indian
6260,chinese
7712,southern_us
19048,southern_us
21455,mexican
18575,southern_us
47647,british
35947,mexican
14499,italian
43525,indian
5723,italian
48497,italian
43822,italian
525,southern_us
30594,mexican
47948,southern_us
2099,southern_us
43863,mexican
24711,korean
15230,japanese
21680,chinese
36218,mexican
41622,indian
34809,cajun_creole
5110,italian
27214,italian
34803,southern_us
36822,italian
6912,korean
20373,french
29157,korean
6327,mexican
35502,mexican
8305,french
35598,italian
48538,indian
49358,indian
44506,mexican
39146,indian
29270,italian
20560,southern_us
24169,southern_us
41537,italian
10431,french
31517,italian
34049,chinese
26964,korean
49655,italian
9101,irish
30377,italian
7046,indian
47969,mexican
18971,southern_us
38891,southern_us
29506,indian
40305,italian
21255,southern_us
15578,mexican
24894,southern_us
32089,chinese
46097,mexican
40982,italian
12543,indian
38366,southern_us
32925,french
17506,russian
48389,japanese
41804,italian
9961,vietnamese
24939,chinese
39599,italian
45838,mexican
48875,indian
25531,chinese
3009,cajun_creole
31965,italian
16901,italian
13370,italian
2954,vietnamese
40353,french
8207,southern_us
10933,vietnamese
38206,chinese
14110,mexican
19128,italian
32616,indian
27748,mexican
31858,mexican
20510,italian
17602,french
35665,vietnamese
46589,indian
8178,mexican
34880,italian
42527,mexican
29682,irish
32166,chinese
30343,british
15385,filipino
18372,korean
29211,spanish
23269,southern_us
4561,indian
27365,irish
49032,vietnamese
22064,italian
12060,italian
47834,southern_us
25815,southern_us
34036,indian
19326,filipino
44078,filipino
31090,italian
17485,italian
708,italian
5350,southern_us
29754,southern_us
18309,italian
46871,italian
27300,japanese
41890,mexican
49548,southern_us
11392,british
1354,french
48819,southern_us
19097,greek
42113,japanese
24060,russian
25849,french
4543,french
25306,southern_us
41966,italian
48719,mexican
48191,irish
8826,spanish
42703,mexican
16083,southern_us
26613,southern_us
28088,italian
39965,southern_us
36239,italian
4322,mexican
9951,french
3045,italian
28585,mexican
39841,italian
25913,mexican
39715,mexican
23135,mexican
47022,indian
24160,greek
18619,italian
12574,korean
22681,mexican
33692,cajun_creole
538,mexican
22118,korean
21890,mexican
36340,mexican
27973,italian
12870,mexican
22564,chinese
35063,mexican
7000,southern_us
11318,mexican
47001,italian
11395,chinese
23507,italian
47242,italian
48957,italian
17721,italian
25138,italian
47438,italian
47162,indian
42459,french
6486,spanish
24116,indian
31596,chinese
38887,chinese
10665,southern_us
13712,chinese
2633,filipino
35784,southern_us
45204,southern_us
46722,southern_us
34949,british
35321,korean
46430,southern_us
34431,french
30890,southern_us
42132,southern_us
15702,vietnamese
47719,french
45160,italian
20600,italian
10800,british
30479,italian
9457,french
26571,indian
42942,spanish
36635,mexican
43617,chinese
16911,greek
122,mexican
22340,southern_us
37007,french
23595,southern_us
25233,italian
5503,chinese
47338,thai
44695,irish
7141,southern_us
14564,italian
19655,southern_us
35326,mexican
35922,mexican
28171,italian
1322,italian
14923,southern_us
42344,italian
16380,mexican
15233,thai
8338,vietnamese
41014,southern_us
30440,mexican
23043,chinese
20788,japanese
14375,southern_us
1184,chinese
34280,french
46171,cajun_creole
31834,chinese
14759,mexican
15855,british
6662,italian
15056,italian
34873,southern_us
20089,southern_us
20015,mexican
18402,italian
6418,southern_us
1454,japanese
14070,chinese
26424,chinese
27349,indian
26459,southern_us
13151,italian
12264,italian
18366,italian
46851,indian
18954,cajun_creole
39858,chinese
43500,southern_us
21656,italian
10505,chinese
5313,spanish
28951,japanese
19961,chinese
1795,french
9917,irish
26180,mexican
9726,italian
47689,italian
7866,mexican
41625,mexican
35160,southern_us
4430,italian
39082,irish
46186,cajun_creole
11988,indian
24177,russian
31849,italian
41194,mexican
36968,mexican
42330,greek
36791,japanese
19704,italian
4933,indian
4255,mexican
37105,mexican
35848,mexican
17416,mexican
39066,greek
36270,cajun_creole
24406,southern_us
20517,italian
27630,mexican
19670,southern_us
4685,italian
45260,italian
378,southern_us
40841,southern_us
27632,southern_us
12193,mexican
38047,mexican
10170,french
25043,japanese
23851,italian
14743,chinese
13294,mexican
26466,filipino
32002,italian
37526,southern_us
8888,southern_us
38945,southern_us
38546,spanish
38869,british
10556,mexican
3296,french
25977,mexican
32025,mexican
44087,italian
32762,british
824,indian
44636,italian
542,chinese
38218,cajun_creole
41930,southern_us
1987,italian
37378,italian
8873,italian
1513,korean
44013,french
38042,japanese
11576,cajun_creole
24510,french
823,italian
23443,vietnamese
34870,indian
3846,greek
14993,french
16854,mexican
5886,mexican
33793,italian
2999,italian
20843,mexican
29153,chinese
33790,italian
16516,indian
37887,cajun_creole
18466,indian
48033,spanish
45404,italian
4175,mexican
31986,italian
38555,indian
26832,british
19810,italian
49086,southern_us
39579,indian
25551,southern_us
42549,indian
22052,mexican
45632,italian
4143,mexican
11310,italian
32839,japanese
48171,korean
22896,italian
10878,italian
31643,korean
47624,indian
35141,southern_us
13498,japanese
24566,italian
16533,french
15437,mexican
19426,japanese
32416,mexican
2427,italian
9178,mexican
40606,italian
28450,vietnamese
7946,italian
21756,vietnamese
17843,cajun_creole
44066,chinese
7427,chinese
11297,french
42965,italian
23067,french
35066,vietnamese
27938,italian
39075,southern_us
20200,indian
19823,japanese
12336,chinese
34714,italian
45388,filipino
25639,greek
33985,greek
25524,indian
19641,indian
11106,chinese
22165,moroccan
35412,italian
23475,japanese
1570,italian
12815,southern_us
37253,chinese
16900,southern_us
7701,southern_us
49391,mexican
1132,mexican
13051,greek
2284,southern_us
21410,southern_us
25604,mexican
45746,mexican
35911,southern_us
26608,japanese
16991,japanese
40657,mexican
47960,southern_us
38408,southern_us
1295,russian
40139,russian
38538,italian
26420,mexican
10326,southern_us
5181,mexican
18210,indian
3241,southern_us
27062,italian
41527,thai
45484,mexican
38755,japanese
47246,italian
164,italian
723,southern_us
299,southern_us
1519,mexican
34077,southern_us
45254,korean
34760,italian
11154,greek
26274,southern_us
15081,italian
45100,indian
1417,italian
32083,italian
29971,french
17679,cajun_creole
36539,indian
34975,italian
4633,italian
10321,korean
35565,italian
26919,chinese
9549,italian
31863,southern_us
22053,chinese
19443,italian
18540,italian
23354,italian
13859,southern_us
23904,japanese
6675,korean
18595,southern_us
12967,chinese
17283,french
23211,mexican
14358,mexican
31398,indian
42650,spanish
25258,southern_us
18457,vietnamese
11810,mexican
9499,spanish
11943,thai
6810,southern_us
34323,french
23296,vietnamese
45927,italian
45196,french
19917,japanese
20210,italian
41629,korean
39907,italian
4956,mexican
37058,southern_us
20859,southern_us
3315,jamaican
4401,italian
21361,italian
44164,british
26391,italian
47771,italian
44140,italian
43739,indian
12481,filipino
12292,chinese
15965,indian
23409,indian
39005,korean
2774,indian
14529,korean
16926,greek
26890,italian
9663,japanese
43052,southern_us
24193,southern_us
5476,cajun_creole
10048,cajun_creole
1981,mexican
12194,chinese
22202,greek
7626,chinese
37365,mexican
44144,indian
37723,french
47194,southern_us
30827,italian
33108,indian
2075,cajun_creole
6326,italian
11083,mexican
30311,vietnamese
45371,mexican
18232,irish
9768,japanese
6648,french
35650,mexican
23013,italian
6669,mexican
42670,mexican
18155,italian
44622,filipino
28426,mexican
23743,mexican
14176,cajun_creole
9576,italian
36577,mexican
16671,italian
22964,chinese
16424,vietnamese
47225,indian
17565,french
36401,southern_us
30314,mexican
32982,cajun_creole
21866,korean
1475,filipino
13053,french
33983,british
24051,cajun_creole
22800,spanish
16561,russian
2740,southern_us
219,mexican
48737,british
2164,cajun_creole
13579,italian
71,italian
12420,mexican
35209,greek
11472,indian
43172,chinese
24927,italian
37102,italian
10743,french
27874,indian
9565,italian
21419,greek
767,vietnamese
28308,italian
37605,italian
9558,southern_us
31527,indian
2419,chinese
7541,southern_us
11400,italian
23487,southern_us
8087,southern_us
21906,filipino
48830,mexican
37328,southern_us
45490,italian
9710,italian
16153,mexican
39537,southern_us
13923,southern_us
8120,italian
12923,southern_us
1556,thai
6871,italian
34201,chinese
36146,british
33170,french
20082,mexican
26517,italian
15214,cajun_creole
34092,southern_us
40902,southern_us
44452,indian
2083,italian
44897,mexican
17850,indian
26693,italian
19618,indian
35589,chinese
46084,cajun_creole
17256,mexican
47570,mexican
32796,indian
27047,moroccan
39487,italian
130,thai
17627,cajun_creole
29072,southern_us
1108,cajun_creole
22666,southern_us
41630,cajun_creole
27289,italian
42299,french
36078,italian
7098,southern_us
46999,jamaican
28791,chinese
39576,mexican
2447,italian
22449,indian
23828,japanese
5660,cajun_creole
47460,mexican
17912,cajun_creole
12288,italian
44037,italian
20875,mexican
6500,korean
13813,mexican
4907,indian
38186,italian
9816,mexican
8170,british
21681,mexican
42384,italian
35366,southern_us
34244,irish
35421,mexican
33457,mexican
28026,korean
38122,greek
21362,french
42253,chinese
21994,italian
34457,korean
40229,mexican
10181,mexican
38257,korean
40992,mexican
15617,filipino
34754,mexican
45459,italian
31295,greek
44977,southern_us
18322,japanese
23257,indian
10084,mexican
16445,indian
10594,russian
26828,italian
47643,japanese
49680,chinese
27446,italian
8731,italian
37341,mexican
42241,japanese
13669,southern_us
21403,indian
688,mexican
23894,italian
35753,southern_us
44692,italian
235,mexican
20982,mexican
10166,mexican
2187,southern_us
5022,southern_us
49037,italian
44478,italian
8912,thai
8919,italian
23856,mexican
14647,greek
48870,japanese
14377,mexican
18548,british
39591,southern_us
46746,italian
31926,italian
10159,french
11342,korean
32421,southern_us
19969,italian
3029,italian
39565,cajun_creole
7426,southern_us
20624,italian
4385,french
18761,thai
46710,southern_us
46241,japanese
14208,mexican
29323,southern_us
40663,southern_us
32391,mexican
9506,italian
35402,italian
48796,italian
4657,filipino
2404,italian
36923,indian
41762,italian
19344,vietnamese
19876,italian
39452,southern_us
19209,indian
35461,thai
5784,southern_us
40345,korean
24765,french
25563,italian
40680,mexican
36932,cajun_creole
28106,mexican
12717,mexican
40100,greek
6960,korean
20724,korean
24433,italian
32118,chinese
22353,italian
23040,greek
46246,italian
36642,southern_us
21579,italian
24073,southern_us
16775,mexican
24732,spanish
24221,southern_us
33300,cajun_creole
34971,thai
19777,italian
24337,italian
24709,japanese
28557,italian
8963,italian
31515,mexican
22575,italian
11011,italian
42030,italian
48012,chinese
13623,chinese
49552,mexican
5702,japanese
3847,italian
34221,italian
4312,southern_us
35834,southern_us
11849,southern_us
38290,indian
3064,italian
30099,french
37354,mexican
27877,italian
45642,mexican
10629,mexican
17557,mexican
3725,mexican
49507,southern_us
5560,southern_us
42239,japanese
29559,thai
46028,mexican
26523,mexican
28313,indian
32502,indian
43610,southern_us
35563,italian
22160,southern_us
11258,southern_us
36220,indian
15974,irish
30449,indian
29676,japanese
29951,chinese
2268,chinese
36813,mexican
28096,mexican
40471,italian
6545,korean
33598,mexican
22338,mexican
41918,chinese
2133,mexican
42259,thai
11056,mexican
7034,italian
17040,southern_us
35238,italian
46155,southern_us
23356,italian
3909,indian
22107,mexican
1656,southern_us
9302,southern_us
19473,italian
13566,southern_us
23424,italian
4139,southern_us
15970,cajun_creole
47732,southern_us
37251,southern_us
44870,filipino
9773,italian
2131,mexican
6381,italian
9613,mexican
47364,japanese
34376,italian
26408,indian
4763,italian
18982,mexican
2766,chinese
19247,chinese
13462,italian
19678,southern_us
22814,italian
18582,southern_us
3124,southern_us
19347,japanese
8812,cajun_creole
22037,chinese
15423,southern_us
35960,southern_us
49336,mexican
1255,mexican
17646,italian
20631,italian
19492,mexican
22895,thai
18607,italian
34569,korean
48356,spanish
12252,southern_us
21071,italian
22458,southern_us
19585,southern_us
15597,southern_us
15038,mexican
20028,greek
29764,mexican
17206,greek
40901,mexican
37954,chinese
16933,chinese
42657,french
21846,chinese
33834,mexican
25873,italian
5938,italian
34762,korean
39835,french
5805,indian
13914,chinese
45924,thai
41460,italian
37287,italian
25059,italian
34872,mexican
7524,russian
10427,japanese
8014,southern_us
14740,greek
24329,japanese
38514,french
12665,chinese
24655,italian
7078,filipino
15995,southern_us
15861,southern_us
30662,mexican
17836,italian
2078,french
3600,southern_us
46302,indian
28375,southern_us
34839,japanese
18345,greek
23205,southern_us
34763,italian
26692,indian
10317,korean
11767,mexican
36881,italian
33468,filipino
20669,mexican
18159,italian
22891,russian
39588,italian
35941,indian
15981,mexican
26013,chinese
5076,southern_us
1573,italian
39380,italian
13845,southern_us
35146,italian
32924,french
9567,italian
35203,irish
39666,italian
17786,thai
21936,italian
8668,british
41339,southern_us
32268,italian
29706,mexican
42032,southern_us
8105,southern_us
11218,italian
7159,italian
47817,italian
1572,filipino
38720,southern_us
14780,mexican
31839,southern_us
6501,mexican
39533,southern_us
22820,british
9619,southern_us
14025,italian
19697,italian
5370,southern_us
32639,indian
15249,vietnamese
47776,indian
48134,brazilian
24141,indian
4117,chinese
20578,southern_us
47585,italian
20326,brazilian
43932,southern_us
29704,chinese
12447,cajun_creole
38117,southern_us
2684,japanese
25371,mexican
25518,chinese
27083,italian
16073,indian
45667,italian
44188,italian
44888,mexican
41594,chinese
1061,chinese
6536,italian
31586,chinese
9792,italian
40395,thai
24861,italian
32253,indian
31082,filipino
19298,korean
6600,chinese
46939,southern_us
6092,southern_us
36600,irish
45979,greek
46910,southern_us
14174,british
10609,mexican
28647,greek
19066,indian
16803,chinese
49114,southern_us
14664,italian
39670,southern_us
4583,indian
31121,southern_us
12589,korean
22551,french
11817,greek
22003,southern_us
42091,russian
45966,cajun_creole
6811,chinese
2711,italian
44757,thai
5349,italian
30294,mexican
48944,indian
44048,italian
411,indian
44998,japanese
18078,russian
48533,italian
16485,chinese
32939,jamaican
11808,italian
23059,chinese
16466,indian
7315,southern_us
13178,indian
2751,indian
41395,mexican
20534,french
12111,indian
38708,italian
37481,italian
28048,mexican
13123,italian
2174,italian
17190,cajun_creole
25756,mexican
38180,spanish
26892,cajun_creole
23757,japanese
8553,french
36272,thai
35224,indian
5203,southern_us
23565,italian
31420,indian
43491,chinese
38773,southern_us
15223,indian
17763,southern_us
24528,mexican
21704,italian
45329,mexican
48876,southern_us
3741,mexican
47710,italian
9182,korean
13782,mexican
3369,korean
11985,southern_us
39817,southern_us
26869,italian
37461,indian
24217,italian
2474,italian
45929,indian
12768,southern_us
924,southern_us
13258,french
7955,mexican
37056,greek
17934,mexican
5843,japanese
46881,italian
4049,mexican
24173,southern_us
4683,italian
32612,southern_us
11314,greek
13550,mexican
2483,indian
9573,italian
34113,filipino
37865,indian
36951,brazilian
4703,spanish
10734,indian
40444,italian
44334,british
35991,italian
34020,french
3743,korean
18305,chinese
7877,french
10606,southern_us
30584,spanish
9266,indian
35196,mexican
41070,korean
25930,french
48564,southern_us
14213,thai
6618,mexican
18479,southern_us
10279,spanish
30750,mexican
45701,italian
22947,chinese
6467,indian
16365,vietnamese
7184,italian
23270,greek
41805,greek
7537,indian
18616,southern_us
42857,indian
37906,irish
16846,italian
573,mexican
26657,indian
12408,southern_us
38232,greek
33447,southern_us
40227,mexican
35760,italian
1385,italian
47866,southern_us
30871,indian
22604,japanese
39397,southern_us
38782,indian
45343,italian
26112,chinese
10209,italian
31702,southern_us
37943,chinese
23471,southern_us
3529,vietnamese
46794,italian
16626,italian
32361,indian
20932,cajun_creole
11183,indian
33661,italian
12681,mexican
2450,mexican
23979,southern_us
18465,british
28234,italian
47449,mexican
33869,mexican
4924,korean
18862,korean
30556,russian
35762,korean
7396,mexican
21232,french
18299,southern_us
35468,southern_us
42838,italian
33972,southern_us
46021,southern_us
1627,italian
28873,italian
38927,mexican
25262,southern_us
19152,southern_us
11061,korean
27000,thai
37396,korean
47358,indian
47825,italian
24681,southern_us
37706,southern_us
44056,cajun_creole
38298,italian
30788,italian
36144,italian
21792,southern_us
31745,greek
15104,french
30589,russian
14235,indian
2608,italian
34828,southern_us
3282,indian
4336,mexican
25666,japanese
17831,moroccan
17008,italian
35845,mexican
19494,southern_us
30797,italian
33763,greek
19950,british
23089,southern_us
32074,chinese
49640,russian
8403,japanese
15879,italian
7949,indian
31483,russian
32928,southern_us
27647,southern_us
34616,italian
21113,french
41599,cajun_creole
23924,chinese
36335,italian
36194,southern_us
10980,mexican
45999,southern_us
3943,mexican
188,italian
5799,italian
20964,southern_us
2716,british
5464,italian
17640,italian
39437,mexican
14835,vietnamese
3094,korean
14826,italian
30173,mexican
37811,italian
22363,korean
6369,japanese
26850,greek
48887,italian
44405,southern_us
21477,greek
32697,indian
38843,russian
20076,mexican
26429,mexican
35648,indian
41794,mexican
22100,thai
30216,korean
17656,vietnamese
17317,italian
4928,italian
43965,french
6404,southern_us
12274,chinese
6651,spanish
40406,french
40933,french
23419,mexican
37867,mexican
28834,italian
23912,southern_us
4791,mexican
36354,japanese
32298,italian
44577,southern_us
48859,vietnamese
32485,italian
8394,french
7708,italian
38385,southern_us
22622,korean
29716,thai
44462,mexican
9422,cajun_creole
22499,mexican
36,italian
434,italian
5479,greek
42420,indian
47346,british
44568,spanish
38650,italian
19191,british
22848,southern_us
17886,moroccan
6036,french
38608,chinese
12890,japanese
15709,southern_us
13125,southern_us
48454,italian
36627,irish
47884,indian
28,southern_us
45365,mexican
40795,chinese
17651,chinese
1530,italian
17604,vietnamese
4700,mexican
24972,french
23525,mexican
7092,italian
43757,mexican
4808,italian
7249,southern_us
27589,indian
47523,southern_us
44244,cajun_creole
10383,korean
37285,mexican
21332,chinese
7311,italian
28052,italian
31653,italian
1740,italian
5484,russian
41406,southern_us
41907,southern_us
46515,mexican
38392,italian
15925,southern_us
5094,southern_us
31816,korean
35713,southern_us
31296,mexican
41640,french
22419,indian
47874,italian
6570,italian
6936,greek
34063,southern_us
34141,italian
44572,southern_us
28425,italian
38481,mexican
18955,italian
46466,irish
5692,korean
39836,mexican
33718,moroccan
36250,italian
286,indian
29766,italian
20541,southern_us
31173,italian
46440,french
23905,thai
37232,southern_us
8517,italian
21249,italian
32700,southern_us
22845,italian
45461,italian
1307,russian
30010,irish
21646,mexican
28148,italian
26450,mexican
16602,mexican
9928,british
27063,thai
22273,italian
12744,indian
28272,filipino
30350,italian
23362,indian
13645,italian
16942,cajun_creole
34970,southern_us
27829,southern_us
38058,mexican
13256,indian
31859,italian
43027,southern_us
22235,chinese
2933,italian
45981,italian
11460,italian
33770,cajun_creole
24399,french
8006,mexican
48885,southern_us
42585,french
40160,mexican
45541,indian
22410,mexican
26226,filipino
4591,indian
5457,mexican
39085,italian
24040,mexican
6576,japanese
34310,indian
27350,indian
9968,chinese
2464,italian
27952,chinese
43388,mexican
33143,mexican
28083,thai
15927,mexican
10255,french
8011,southern_us
5195,vietnamese
36015,vietnamese
40910,italian
11309,italian
47556,cajun_creole
27958,indian
27198,mexican
643,french
40853,indian
15815,japanese
2063,french
19827,southern_us
33443,italian
44632,vietnamese
26773,chinese
3203,korean
32873,russian
24806,southern_us
45942,spanish
1324,southern_us
32526,chinese
48093,chinese
48942,southern_us
8845,italian
11546,italian
44358,mexican
3209,italian
10553,italian
44430,italian
44712,italian
16351,japanese
44644,italian
31670,indian
49147,moroccan
19750,italian
48121,japanese
22722,cajun_creole
9910,italian
14236,italian
48341,spanish
23190,mexican
20362,chinese
44794,southern_us
39419,japanese
13526,southern_us
42270,southern_us
37208,mexican
33824,french
29953,italian
16387,korean
37672,french
1868,italian
24984,french
47128,italian
44303,greek
20318,chinese
7513,italian
13261,southern_us
19259,southern_us
31103,cajun_creole
24037,italian
29984,southern_us
28159,filipino
5318,indian
23962,mexican
2084,italian
41793,cajun_creole
18960,italian
17025,southern_us
15510,southern_us
36832,filipino
20643,italian
4154,mexican
10510,korean
45117,mexican
43403,irish
42471,southern_us
6942,italian
33309,irish
6689,mexican
48687,italian
9880,italian
25590,british
21842,mexican
27151,indian
565,italian
21740,mexican
42399,cajun_creole
35928,italian
47060,southern_us
43147,indian
16625,italian
16769,british
12515,southern_us
14731,korean
11658,mexican
49467,vietnamese
19749,italian
39723,korean
5722,italian
31967,cajun_creole
39857,italian
16534,french
27334,italian
32215,chinese
34903,italian
24990,southern_us
31307,french
38874,mexican
24130,italian
27816,chinese
939,korean
38293,filipino
7889,mexican
22114,southern_us
24614,korean
48827,chinese
3387,filipino
41676,southern_us
3152,mexican
38805,greek
27078,southern_us
34940,italian
16855,indian
41891,mexican
36715,indian
49455,mexican
26522,italian
28420,italian
329,indian
18986,mexican
31705,filipino
7402,italian
10212,southern_us
10640,korean
38014,southern_us
5172,italian
26986,italian
5088,vietnamese
24522,french
1900,mexican
4801,southern_us
27932,japanese
30941,korean
42354,mexican
48854,russian
39058,italian
34294,chinese
46593,filipino
22582,mexican
36937,italian
34596,southern_us
42570,southern_us
10147,southern_us
44796,mexican
46819,mexican
30905,mexican
34980,southern_us
49265,italian
37563,british
25673,southern_us
14267,irish
32410,italian
26392,thai
27384,italian
43045,southern_us
22576,mexican
11597,korean
22656,cajun_creole
47811,korean
7925,italian
14860,indian
27525,chinese
7798,italian
10848,french
19062,italian
32224,korean
11529,mexican
12155,southern_us
30628,cajun_creole
21909,chinese
14291,mexican
3323,southern_us
6502,mexican
25833,italian
31108,southern_us
47484,spanish
27396,italian
48147,filipino
10489,mexican
