id,cuisine
7510,italian
13897,jamaican
35699,italian
20520,mexican
38920,italian
21775,indian
37475,japanese
40131,cajun_creole
1939,mexican
48268,mexican
34815,spanish
13797,italian
39063,chinese
29064,chinese
26896,italian
29477,italian
3352,mexican
4966,mexican
7316,french
23879,moroccan
16525,italian
32843,italian
39574,mexican
32737,italian
44788,japanese
28772,italian
34189,mexican
33719,southern_us
25846,indian
1423,irish
4328,japanese
579,greek
5219,japanese
2314,cajun_creole
31143,korean
13409,korean
3281,italian
15804,japanese
40835,southern_us
39262,japanese
37013,british
14807,italian
47956,filipino
2580,mexican
13720,italian
23008,japanese
5951,japanese
39312,mexican
6176,southern_us
17617,italian
57,mexican
43422,indian
49403,brazilian
44751,mexican
21865,mexican
26584,southern_us
39355,italian
14038,italian
45396,japanese
49715,mexican
41515,irish
30445,mexican
4090,southern_us
17207,irish
40376,french
19398,russian
22347,italian
49671,filipino
40854,italian
926,japanese
47919,korean
20571,italian
18866,southern_us
48742,mexican
14577,italian
29481,italian
40996,italian
34470,mexican
31147,mexican
35932,korean
27221,italian
48301,italian
29925,italian
48640,chinese
22873,mexican
10565,italian
15509,jamaican
37569,irish
13306,korean
40474,italian
15182,southern_us
8609,chinese
32168,chinese
1125,mexican
25244,italian
46889,chinese
13841,filipino
47135,indian
29036,indian
43533,korean
41631,southern_us
22124,greek
18836,greek
35695,british
5141,indian
41894,italian
4972,italian
34195,italian
14183,mexican
15188,southern_us
8734,french
30946,mexican
5588,mexican
49554,southern_us
1270,indian
1259,chinese
45986,spanish
22351,chinese
300,french
9278,southern_us
10021,indian
17014,italian
40855,italian
18362,korean
16292,chinese
29924,southern_us
47174,british
4856,italian
15417,italian
19875,mexican
42228,irish
36264,italian
14571,mexican
23496,italian
43879,mexican
23431,italian
5499,italian
247,mexican
48795,southern_us
47113,greek
489,mexican
13036,korean
4838,italian
40630,indian
17576,italian
29972,japanese
8123,mexican
35918,italian
42669,filipino
24632,cajun_creole
35740,mexican
45670,mexican
28041,japanese
46688,chinese
10309,italian
15367,italian
30562,southern_us
47151,japanese
47300,italian
31200,mexican
5749,mexican
41807,italian
13990,mexican
23572,cajun_creole
872,mexican
38085,italian
5248,french
26309,greek
26880,irish
41559,mexican
8059,mexican
26041,vietnamese
30019,japanese
7207,japanese
30309,indian
2092,mexican
8023,chinese
4016,southern_us
24631,italian
35068,southern_us
8523,mexican
28463,italian
8629,greek
43829,cajun_creole
22129,japanese
34505,italian
38200,chinese
36513,italian
32187,french
7788,brazilian
31130,british
40483,southern_us
2224,southern_us
14143,italian
22889,chinese
17406,chinese
10451,italian
19844,italian
23416,thai
33874,italian
39951,thai
41361,mexican
44659,southern_us
8836,southern_us
21709,italian
22993,italian
39191,southern_us
17182,mexican
20507,thai
42397,italian
18897,italian
3797,italian
11041,indian
807,italian
3514,italian
12936,italian
15050,greek
43377,cajun_creole
10471,chinese
30721,mexican
14333,indian
6260,chinese
7712,mexican
19048,british
21455,mexican
18575,irish
47647,mexican
35947,mexican
14499,italian
43525,italian
5723,italian
48497,italian
43822,italian
525,southern_us
30594,mexican
47948,mexican
2099,japanese
43863,mexican
24711,italian
15230,spanish
21680,indian
36218,mexican
41622,chinese
34809,cajun_creole
5110,french
27214,french
34803,french
36822,mexican
6912,vietnamese
20373,french
29157,vietnamese
6327,mexican
35502,mexican
8305,korean
35598,british
48538,indian
49358,indian
44506,mexican
39146,indian
29270,mexican
20560,southern_us
24169,southern_us
41537,italian
10431,french
31517,brazilian
34049,chinese
26964,vietnamese
49655,italian
9101,french
30377,italian
7046,indian
47969,mexican
18971,greek
38891,southern_us
29506,mexican
40305,mexican
21255,southern_us
15578,mexican
24894,mexican
32089,chinese
46097,mexican
40982,italian
12543,southern_us
38366,thai
32925,cajun_creole
17506,italian
48389,southern_us
41804,italian
9961,chinese
24939,indian
39599,italian
45838,mexican
48875,mexican
25531,italian
3009,mexican
31965,italian
16901,korean
13370,italian
2954,japanese
40353,italian
8207,italian
10933,italian
38206,indian
14110,mexican
19128,italian
32616,indian
27748,thai
31858,southern_us
20510,italian
17602,brazilian
35665,chinese
46589,japanese
8178,french
34880,italian
42527,mexican
29682,italian
32166,thai
30343,chinese
15385,filipino
18372,vietnamese
29211,french
23269,italian
4561,indian
27365,southern_us
49032,french
22064,italian
12060,italian
47834,southern_us
25815,mexican
34036,japanese
19326,jamaican
44078,southern_us
31090,southern_us
17485,korean
708,mexican
5350,brazilian
29754,french
18309,italian
46871,greek
27300,southern_us
41890,mexican
49548,irish
11392,mexican
1354,southern_us
48819,southern_us
19097,british
42113,filipino
24060,mexican
25849,filipino
4543,korean
25306,southern_us
41966,italian
48719,japanese
48191,mexican
8826,british
42703,mexican
16083,thai
26613,mexican
28088,italian
39965,southern_us
36239,french
4322,moroccan
9951,french
3045,spanish
28585,mexican
39841,italian
25913,southern_us
39715,italian
23135,mexican
47022,indian
24160,mexican
18619,italian
12574,korean
22681,mexican
33692,cajun_creole
538,mexican
22118,spanish
21890,italian
36340,italian
27973,italian
12870,korean
22564,chinese
35063,mexican
7000,french
11318,italian
47001,italian
11395,chinese
23507,chinese
47242,french
48957,italian
17721,italian
25138,french
47438,italian
47162,southern_us
42459,french
6486,irish
24116,indian
31596,chinese
38887,chinese
10665,chinese
13712,russian
2633,korean
35784,mexican
45204,italian
46722,greek
34949,thai
35321,chinese
46430,southern_us
34431,french
30890,thai
42132,southern_us
15702,italian
47719,thai
45160,italian
20600,italian
10800,greek
30479,italian
9457,cajun_creole
26571,japanese
42942,southern_us
36635,mexican
43617,italian
16911,brazilian
122,mexican
22340,french
37007,french
23595,italian
25233,french
5503,chinese
47338,chinese
44695,irish
7141,southern_us
14564,italian
19655,mexican
35326,jamaican
35922,mexican
28171,italian
1322,italian
14923,southern_us
42344,italian
16380,mexican
15233,italian
8338,cajun_creole
41014,brazilian
30440,mexican
23043,chinese
20788,mexican
14375,british
1184,chinese
34280,french
46171,cajun_creole
31834,chinese
14759,mexican
15855,italian
6662,italian
15056,indian
34873,indian
20089,southern_us
20015,mexican
18402,vietnamese
6418,french
1454,chinese
14070,japanese
26424,japanese
27349,indian
26459,italian
13151,italian
12264,spanish
18366,italian
46851,korean
18954,french
39858,chinese
43500,greek
21656,italian
10505,chinese
5313,mexican
28951,korean
19961,japanese
1795,french
9917,southern_us
26180,mexican
9726,italian
47689,italian
7866,mexican
41625,mexican
35160,southern_us
4430,irish
39082,brazilian
46186,irish
11988,indian
24177,mexican
31849,italian
41194,french
36968,mexican
42330,chinese
36791,italian
19704,italian
4933,indian
4255,russian
37105,italian
35848,korean
17416,mexican
39066,mexican
36270,cajun_creole
24406,mexican
20517,italian
27630,mexican
19670,french
4685,spanish
45260,italian
378,korean
40841,thai
27632,japanese
12193,mexican
38047,mexican
10170,thai
25043,chinese
23851,italian
14743,chinese
13294,indian
26466,chinese
32002,filipino
37526,southern_us
8888,greek
38945,brazilian
38546,southern_us
38869,southern_us
10556,mexican
3296,french
25977,mexican
32025,mexican
44087,italian
32762,mexican
824,brazilian
44636,italian
542,chinese
38218,korean
41930,mexican
1987,italian
37378,french
8873,french
1513,korean
44013,korean
38042,japanese
11576,mexican
24510,greek
823,brazilian
23443,chinese
34870,indian
3846,thai
14993,french
16854,mexican
5886,mexican
33793,italian
2999,thai
20843,mexican
29153,moroccan
33790,irish
16516,japanese
37887,thai
18466,indian
48033,italian
45404,french
4175,mexican
31986,italian
38555,indian
26832,italian
19810,italian
49086,italian
39579,spanish
25551,southern_us
42549,indian
22052,mexican
45632,italian
4143,mexican
11310,spanish
32839,japanese
48171,italian
22896,italian
10878,italian
31643,mexican
47624,japanese
35141,southern_us
13498,chinese
24566,french
16533,french
15437,mexican
19426,italian
32416,mexican
2427,italian
9178,mexican
40606,chinese
28450,korean
7946,italian
21756,mexican
17843,mexican
44066,southern_us
7427,chinese
11297,french
42965,italian
23067,french
35066,filipino
27938,italian
39075,spanish
20200,indian
19823,british
12336,chinese
34714,italian
45388,irish
25639,spanish
33985,greek
25524,korean
19641,italian
11106,japanese
22165,french
35412,italian
23475,japanese
1570,italian
12815,thai
37253,french
16900,korean
7701,southern_us
49391,mexican
1132,mexican
13051,southern_us
2284,chinese
21410,southern_us
25604,italian
45746,italian
35911,southern_us
26608,japanese
16991,chinese
40657,mexican
47960,southern_us
38408,southern_us
1295,greek
40139,mexican
38538,french
26420,greek
10326,thai
5181,mexican
18210,indian
3241,southern_us
27062,italian
41527,thai
45484,mexican
38755,japanese
47246,italian
164,italian
723,southern_us
299,southern_us
1519,mexican
34077,japanese
45254,italian
34760,french
11154,british
26274,french
15081,italian
45100,irish
1417,irish
32083,italian
29971,korean
17679,cajun_creole
36539,indian
34975,filipino
4633,french
10321,indian
35565,italian
26919,korean
9549,french
31863,cajun_creole
22053,southern_us
19443,southern_us
18540,italian
23354,italian
13859,southern_us
23904,italian
6675,italian
18595,southern_us
12967,chinese
17283,french
23211,mexican
14358,mexican
31398,indian
42650,greek
25258,indian
18457,italian
11810,italian
9499,irish
11943,mexican
6810,mexican
34323,french
23296,chinese
45927,italian
45196,italian
19917,korean
20210,italian
41629,italian
39907,italian
4956,italian
37058,italian
20859,japanese
3315,french
4401,italian
21361,french
44164,italian
26391,italian
47771,italian
44140,italian
43739,indian
12481,filipino
12292,italian
15965,indian
23409,japanese
39005,chinese
2774,japanese
14529,korean
16926,italian
26890,italian
9663,thai
43052,italian
24193,southern_us
5476,french
10048,greek
1981,russian
12194,italian
22202,italian
7626,thai
37365,mexican
44144,southern_us
37723,mexican
47194,italian
30827,italian
33108,indian
2075,cajun_creole
6326,italian
11083,mexican
30311,korean
45371,mexican
18232,brazilian
9768,japanese
6648,jamaican
35650,mexican
23013,italian
6669,mexican
42670,mexican
18155,cajun_creole
44622,chinese
28426,mexican
23743,mexican
14176,brazilian
9576,mexican
36577,mexican
16671,italian
22964,chinese
16424,vietnamese
47225,italian
17565,french
36401,southern_us
30314,mexican
32982,mexican
21866,french
1475,british
13053,french
33983,mexican
24051,indian
22800,french
16561,chinese
2740,mexican
219,mexican
48737,greek
2164,cajun_creole
13579,italian
71,french
12420,mexican
35209,mexican
11472,indian
43172,chinese
24927,cajun_creole
37102,italian
10743,thai
27874,mexican
9565,italian
21419,japanese
767,italian
28308,italian
37605,italian
9558,cajun_creole
31527,spanish
2419,chinese
7541,filipino
11400,italian
23487,filipino
8087,italian
21906,italian
48830,mexican
37328,mexican
45490,cajun_creole
9710,italian
16153,mexican
39537,japanese
13923,southern_us
8120,british
12923,greek
1556,japanese
6871,italian
34201,southern_us
36146,indian
33170,british
20082,mexican
26517,british
15214,irish
34092,indian
40902,british
44452,french
2083,spanish
44897,japanese
17850,italian
26693,french
19618,southern_us
35589,irish
46084,southern_us
17256,mexican
47570,mexican
32796,italian
27047,japanese
39487,italian
130,thai
17627,cajun_creole
29072,southern_us
1108,greek
22666,cajun_creole
41630,cajun_creole
27289,italian
42299,indian
36078,italian
7098,italian
46999,brazilian
28791,chinese
39576,mexican
2447,thai
22449,cajun_creole
23828,italian
5660,mexican
47460,italian
17912,cajun_creole
12288,southern_us
44037,italian
20875,mexican
6500,chinese
13813,mexican
4907,indian
38186,italian
9816,mexican
8170,mexican
21681,italian
42384,italian
35366,indian
34244,indian
35421,mexican
33457,mexican
28026,chinese
38122,brazilian
21362,french
42253,filipino
21994,italian
34457,filipino
40229,russian
10181,mexican
38257,cajun_creole
40992,mexican
15617,irish
34754,italian
45459,italian
31295,mexican
44977,southern_us
18322,japanese
23257,mexican
10084,italian
16445,indian
10594,italian
26828,italian
47643,korean
49680,chinese
27446,italian
8731,italian
37341,mexican
42241,japanese
13669,thai
21403,southern_us
688,russian
23894,mexican
35753,italian
44692,italian
235,mexican
20982,mexican
10166,cajun_creole
2187,italian
5022,british
49037,italian
44478,italian
8912,mexican
8919,italian
23856,irish
14647,thai
48870,japanese
14377,mexican
18548,italian
39591,thai
46746,italian
31926,spanish
10159,french
11342,chinese
32421,southern_us
19969,italian
3029,southern_us
39565,french
7426,mexican
20624,italian
4385,french
18761,mexican
46710,chinese
46241,japanese
14208,mexican
29323,mexican
40663,southern_us
32391,mexican
9506,italian
35402,italian
48796,italian
4657,japanese
2404,mexican
36923,japanese
41762,italian
19344,thai
19876,italian
39452,irish
19209,indian
35461,thai
5784,thai
40345,brazilian
24765,british
25563,southern_us
40680,mexican
36932,cajun_creole
28106,mexican
12717,mexican
40100,southern_us
6960,japanese
20724,korean
24433,italian
32118,korean
22353,italian
23040,chinese
46246,italian
36642,southern_us
21579,italian
24073,southern_us
16775,italian
24732,southern_us
24221,thai
33300,irish
34971,thai
19777,french
24337,italian
24709,japanese
28557,italian
8963,italian
31515,italian
22575,brazilian
11011,italian
42030,italian
48012,spanish
13623,japanese
49552,mexican
5702,southern_us
3847,italian
34221,italian
4312,southern_us
35834,spanish
11849,italian
38290,indian
3064,mexican
30099,french
37354,mexican
27877,italian
45642,mexican
10629,mexican
17557,mexican
3725,jamaican
49507,french
5560,southern_us
42239,japanese
29559,italian
46028,italian
26523,mexican
28313,indian
32502,greek
43610,mexican
35563,chinese
22160,japanese
11258,chinese
36220,chinese
15974,french
30449,indian
29676,japanese
29951,chinese
2268,mexican
36813,filipino
28096,mexican
40471,italian
6545,thai
33598,korean
22338,mexican
41918,brazilian
2133,mexican
42259,brazilian
11056,mexican
7034,italian
17040,mexican
35238,italian
46155,chinese
23356,italian
3909,indian
22107,mexican
1656,british
9302,southern_us
19473,spanish
13566,italian
23424,italian
4139,southern_us
15970,irish
47732,southern_us
37251,southern_us
44870,mexican
9773,italian
2131,cajun_creole
6381,italian
9613,italian
47364,japanese
34376,italian
26408,indian
4763,italian
18982,mexican
2766,mexican
19247,korean
13462,italian
19678,french
22814,italian
18582,southern_us
3124,italian
19347,irish
8812,spanish
22037,mexican
15423,southern_us
35960,mexican
49336,mexican
1255,mexican
17646,italian
20631,italian
19492,mexican
22895,italian
18607,southern_us
34569,chinese
48356,spanish
12252,southern_us
21071,french
22458,british
19585,french
15597,southern_us
15038,mexican
20028,thai
29764,mexican
17206,mexican
40901,mexican
37954,chinese
16933,italian
42657,japanese
21846,chinese
33834,mexican
25873,greek
5938,italian
34762,italian
39835,french
5805,southern_us
13914,chinese
45924,japanese
41460,italian
37287,italian
25059,italian
34872,mexican
7524,chinese
10427,japanese
8014,italian
14740,japanese
24329,italian
38514,italian
12665,chinese
24655,italian
7078,chinese
15995,greek
15861,southern_us
30662,mexican
17836,spanish
2078,french
3600,southern_us
46302,indian
28375,southern_us
34839,french
18345,jamaican
23205,russian
34763,french
26692,southern_us
10317,jamaican
11767,mexican
36881,italian
33468,southern_us
20669,mexican
18159,brazilian
22891,russian
39588,italian
35941,irish
15981,mexican
26013,chinese
5076,mexican
1573,italian
39380,italian
13845,southern_us
35146,italian
32924,french
9567,italian
35203,southern_us
39666,italian
17786,italian
21936,french
8668,italian
41339,french
32268,italian
29706,mexican
42032,jamaican
8105,southern_us
11218,italian
7159,italian
47817,french
1572,indian
38720,british
14780,mexican
31839,french
6501,mexican
39533,southern_us
22820,british
9619,southern_us
14025,italian
19697,italian
5370,southern_us
32639,mexican
15249,thai
47776,british
48134,italian
24141,spanish
4117,chinese
20578,southern_us
47585,italian
20326,brazilian
43932,southern_us
29704,vietnamese
12447,cajun_creole
38117,mexican
2684,spanish
25371,mexican
25518,chinese
27083,italian
16073,japanese
45667,greek
44188,spanish
44888,mexican
41594,southern_us
1061,chinese
6536,italian
31586,chinese
9792,korean
40395,filipino
24861,italian
32253,indian
31082,french
19298,chinese
6600,japanese
46939,southern_us
6092,mexican
36600,southern_us
45979,greek
46910,spanish
14174,southern_us
10609,mexican
28647,southern_us
19066,japanese
16803,indian
49114,mexican
14664,italian
39670,mexican
4583,indian
31121,greek
12589,brazilian
22551,french
11817,southern_us
22003,japanese
42091,japanese
45966,mexican
6811,french
2711,italian
44757,southern_us
5349,italian
30294,italian
48944,irish
44048,italian
411,japanese
44998,japanese
18078,italian
48533,french
16485,chinese
32939,french
11808,italian
23059,chinese
16466,irish
7315,mexican
13178,southern_us
2751,indian
41395,mexican
20534,mexican
12111,mexican
38708,italian
37481,spanish
28048,mexican
13123,italian
2174,italian
17190,cajun_creole
25756,mexican
38180,italian
26892,greek
23757,japanese
8553,italian
36272,jamaican
35224,greek
5203,southern_us
23565,southern_us
31420,japanese
43491,korean
38773,british
15223,japanese
17763,southern_us
24528,chinese
21704,irish
45329,mexican
48876,mexican
3741,mexican
47710,italian
9182,irish
13782,mexican
3369,spanish
11985,southern_us
39817,korean
26869,italian
37461,indian
24217,italian
2474,mexican
45929,french
12768,french
924,southern_us
13258,southern_us
7955,japanese
37056,chinese
17934,mexican
5843,italian
46881,italian
4049,mexican
24173,irish
4683,thai
32612,chinese
11314,italian
13550,mexican
2483,indian
9573,italian
34113,chinese
37865,brazilian
36951,irish
4703,italian
10734,japanese
40444,southern_us
44334,mexican
35991,italian
34020,japanese
3743,korean
18305,italian
7877,french
10606,southern_us
30584,spanish
9266,indian
35196,mexican
41070,italian
25930,mexican
48564,southern_us
14213,thai
6618,filipino
18479,mexican
10279,cajun_creole
30750,cajun_creole
45701,italian
22947,chinese
6467,irish
16365,irish
7184,italian
23270,mexican
41805,mexican
7537,french
18616,indian
42857,japanese
37906,irish
16846,italian
573,mexican
26657,indian
12408,southern_us
38232,greek
33447,thai
40227,mexican
35760,southern_us
1385,italian
47866,italian
30871,southern_us
22604,korean
39397,italian
38782,chinese
45343,italian
26112,french
10209,italian
31702,mexican
37943,chinese
23471,french
3529,italian
46794,italian
16626,mexican
32361,mexican
20932,cajun_creole
11183,irish
33661,italian
12681,mexican
2450,mexican
23979,mexican
18465,french
28234,italian
47449,mexican
33869,japanese
4924,mexican
18862,italian
30556,mexican
35762,thai
7396,mexican
21232,mexican
18299,italian
35468,mexican
42838,italian
33972,filipino
46021,mexican
1627,italian
28873,italian
38927,mexican
25262,chinese
19152,southern_us
11061,spanish
27000,southern_us
37396,japanese
47358,irish
47825,italian
24681,southern_us
37706,british
44056,cajun_creole
38298,italian
30788,italian
36144,italian
21792,spanish
31745,mexican
15104,french
30589,italian
14235,indian
2608,mexican
34828,southern_us
3282,mexican
4336,mexican
25666,japanese
17831,mexican
17008,italian
35845,mexican
19494,mexican
30797,italian
33763,thai
19950,british
23089,southern_us
32074,japanese
49640,mexican
8403,korean
15879,italian
7949,italian
31483,italian
32928,japanese
27647,southern_us
34616,italian
21113,french
41599,cajun_creole
23924,korean
36335,italian
36194,thai
10980,jamaican
45999,southern_us
3943,italian
188,italian
5799,spanish
20964,southern_us
2716,french
5464,thai
17640,spanish
39437,mexican
14835,chinese
3094,cajun_creole
14826,italian
30173,korean
37811,italian
22363,korean
6369,southern_us
26850,mexican
48887,italian
44405,thai
21477,mexican
32697,japanese
38843,jamaican
20076,mexican
26429,mexican
35648,brazilian
41794,mexican
22100,italian
30216,italian
17656,korean
17317,french
4928,italian
43965,french
6404,southern_us
12274,chinese
6651,spanish
40406,french
40933,french
23419,mexican
37867,mexican
28834,italian
23912,chinese
4791,mexican
36354,japanese
32298,italian
44577,japanese
48859,korean
32485,mexican
8394,spanish
7708,italian
38385,southern_us
22622,chinese
29716,thai
44462,mexican
9422,japanese
22499,russian
36,italian
434,italian
5479,cajun_creole
42420,french
47346,mexican
44568,moroccan
38650,italian
19191,greek
22848,greek
17886,thai
6036,french
38608,cajun_creole
12890,japanese
15709,southern_us
13125,thai
48454,italian
36627,irish
47884,irish
28,southern_us
45365,mexican
40795,italian
17651,jamaican
1530,italian
17604,chinese
4700,italian
24972,mexican
23525,irish
7092,italian
43757,mexican
4808,italian
7249,southern_us
27589,indian
47523,indian
44244,mexican
10383,vietnamese
37285,filipino
21332,chinese
7311,french
28052,italian
31653,italian
1740,italian
5484,thai
41406,southern_us
41907,irish
46515,mexican
38392,italian
15925,japanese
5094,french
31816,mexican
35713,greek
31296,mexican
41640,jamaican
22419,indian
47874,southern_us
6570,italian
6936,southern_us
34063,southern_us
34141,spanish
44572,southern_us
28425,italian
38481,mexican
18955,italian
46466,greek
5692,cajun_creole
39836,mexican
33718,moroccan
36250,italian
286,japanese
29766,italian
20541,italian
31173,mexican
46440,french
23905,korean
37232,mexican
8517,italian
21249,italian
32700,southern_us
22845,italian
45461,italian
1307,jamaican
30010,filipino
21646,mexican
28148,cajun_creole
26450,mexican
16602,mexican
9928,french
27063,mexican
22273,italian
12744,indian
28272,french
30350,mexican
23362,southern_us
13645,italian
16942,greek
34970,brazilian
27829,mexican
38058,mexican
13256,japanese
31859,italian
43027,southern_us
22235,chinese
2933,southern_us
45981,italian
11460,italian
33770,mexican
24399,french
8006,thai
48885,korean
42585,french
40160,korean
45541,brazilian
22410,italian
26226,chinese
4591,indian
5457,korean
39085,korean
24040,mexican
6576,korean
34310,japanese
27350,italian
9968,chinese
2464,french
27952,vietnamese
43388,mexican
33143,mexican
28083,thai
15927,mexican
10255,french
8011,japanese
5195,italian
36015,italian
40910,italian
11309,brazilian
47556,spanish
27958,southern_us
27198,mexican
643,french
40853,indian
15815,japanese
2063,moroccan
19827,southern_us
33443,mexican
44632,chinese
26773,chinese
3203,vietnamese
32873,chinese
24806,thai
45942,mexican
1324,thai
32526,korean
48093,mexican
48942,french
8845,italian
11546,french
44358,mexican
3209,thai
10553,french
44430,italian
44712,italian
16351,french
44644,italian
31670,mexican
49147,southern_us
19750,mexican
48121,chinese
22722,french
9910,mexican
14236,italian
48341,mexican
23190,filipino
20362,italian
44794,mexican
39419,french
13526,mexican
42270,italian
37208,mexican
33824,jamaican
29953,italian
16387,chinese
37672,french
1868,italian
24984,chinese
47128,italian
44303,mexican
20318,chinese
7513,italian
13261,italian
19259,japanese
31103,french
24037,thai
29984,indian
28159,chinese
5318,mexican
23962,mexican
2084,italian
41793,greek
18960,italian
17025,southern_us
15510,southern_us
36832,japanese
20643,italian
4154,mexican
10510,chinese
45117,mexican
43403,greek
42471,korean
6942,italian
33309,southern_us
6689,mexican
48687,french
9880,italian
25590,french
21842,mexican
27151,indian
565,korean
21740,japanese
42399,french
35928,mexican
47060,southern_us
43147,indian
16625,italian
16769,french
12515,british
14731,italian
11658,italian
49467,chinese
19749,italian
39723,mexican
5722,italian
31967,cajun_creole
39857,british
16534,french
27334,italian
32215,greek
34903,italian
24990,greek
31307,french
38874,mexican
24130,italian
27816,chinese
939,italian
38293,italian
7889,greek
22114,italian
24614,italian
48827,thai
3387,french
41676,southern_us
3152,mexican
38805,southern_us
27078,brazilian
34940,italian
16855,thai
41891,mexican
36715,korean
49455,mexican
26522,korean
28420,italian
329,indian
18986,mexican
31705,mexican
7402,french
10212,southern_us
10640,chinese
38014,irish
5172,italian
26986,mexican
5088,chinese
24522,italian
1900,mexican
4801,southern_us
27932,japanese
30941,mexican
42354,mexican
48854,russian
39058,italian
34294,thai
46593,japanese
22582,mexican
36937,italian
34596,southern_us
42570,thai
10147,brazilian
44796,mexican
46819,mexican
30905,mexican
34980,italian
49265,spanish
37563,mexican
25673,irish
14267,irish
32410,italian
26392,italian
27384,french
43045,brazilian
22576,mexican
11597,irish
22656,french
47811,korean
7925,italian
14860,indian
27525,chinese
7798,italian
10848,italian
19062,french
32224,italian
11529,mexican
12155,southern_us
30628,cajun_creole
21909,korean
14291,mexican
3323,thai
6502,mexican
25833,southern_us
31108,french
47484,italian
27396,spanish
48147,chinese
10489,mexican
12014,mexican
4904,mexican
36607,italian
12756,spanish
32462,thai
42204,italian
246,mexican
47061,chinese
15908,italian
29572,italian
13458,mexican
14022,southern_us
40437,chinese
48136,mexican
17687,italian
48504,irish
22857,french
11465,chinese
42107,italian
12514,mexican
46339,indian
8383,mexican
27362,italian
38646,italian
44084,chinese
12946,british
11670,japanese
34916,french
2944,irish
33063,mexican
26982,cajun_creole
2231,mexican
5118,indian
28258,mexican
44113,spanish
47328,chinese
33937,korean
40399,italian
