id,cuisine
47880,jamaican
29197,chinese
16347,italian
20333,french
29112,korean
7510,southern_us
13897,korean
35699,italian
20520,mexican
38920,mexican
21775,indian
37475,japanese
40131,cajun_creole
1939,mexican
48268,southern_us
34815,mexican
13797,italian
39063,filipino
29064,chinese
26896,italian
29477,italian
3352,french
4966,mexican
7316,italian
23879,french
16525,italian
32843,korean
39574,korean
32737,italian
44788,southern_us
28772,italian
34189,mexican
33719,southern_us
25846,indian
1423,indian
4328,filipino
579,italian
5219,mexican
2314,italian
31143,japanese
13409,japanese
3281,mexican
15804,thai
40835,southern_us
39262,japanese
37013,indian
14807,italian
47956,southern_us
2580,mexican
13720,italian
23008,southern_us
5951,indian
39312,mexican
6176,southern_us
17617,korean
57,mexican
43422,indian
49403,spanish
44751,mexican
21865,mexican
26584,italian
39355,italian
14038,mexican
45396,southern_us
49715,greek
41515,thai
30445,southern_us
4090,southern_us
17207,thai
40376,italian
19398,mexican
22347,southern_us
49671,mexican
40854,italian
926,filipino
47919,korean
20571,italian
18866,cajun_creole
48742,japanese
14577,italian
29481,italian
40996,italian
34470,italian
31147,mexican
35932,mexican
27221,italian
48301,italian
29925,korean
48640,filipino
22873,italian
10565,italian
15509,korean
37569,italian
13306,chinese
40474,jamaican
15182,southern_us
8609,chinese
32168,french
1125,mexican
25244,italian
46889,filipino
13841,vietnamese
47135,indian
29036,indian
43533,japanese
41631,italian
22124,italian
18836,italian
35695,french
5141,indian
41894,italian
4972,italian
34195,indian
14183,italian
15188,japanese
8734,french
30946,mexican
5588,cajun_creole
49554,southern_us
1270,filipino
1259,vietnamese
45986,italian
22351,jamaican
300,japanese
9278,southern_us
10021,spanish
17014,vietnamese
40855,italian
18362,korean
16292,chinese
29924,filipino
47174,southern_us
4856,italian
15417,italian
19875,italian
42228,indian
36264,mexican
14571,french
23496,filipino
43879,mexican
23431,indian
5499,italian
247,greek
48795,southern_us
47113,italian
489,mexican
13036,mexican
4838,italian
40630,mexican
17576,italian
29972,indian
8123,indian
35918,mexican
42669,southern_us
24632,southern_us
35740,mexican
45670,italian
28041,japanese
46688,chinese
10309,thai
15367,italian
30562,italian
47151,japanese
47300,filipino
31200,mexican
5749,mexican
41807,italian
13990,mexican
23572,italian
872,italian
38085,mexican
5248,korean
26309,french
26880,mexican
41559,mexican
8059,korean
26041,japanese
30019,filipino
7207,vietnamese
30309,mexican
2092,spanish
8023,korean
4016,italian
24631,southern_us
35068,southern_us
8523,mexican
28463,italian
8629,japanese
43829,italian
22129,chinese
34505,italian
38200,chinese
36513,japanese
32187,french
7788,spanish
31130,mexican
40483,southern_us
2224,southern_us
14143,italian
22889,mexican
17406,chinese
10451,filipino
19844,italian
23416,southern_us
33874,italian
39951,greek
41361,mexican
44659,southern_us
8836,southern_us
21709,spanish
22993,southern_us
39191,southern_us
17182,mexican
20507,mexican
42397,filipino
18897,italian
3797,southern_us
11041,french
807,chinese
3514,italian
12936,japanese
15050,southern_us
43377,southern_us
10471,chinese
30721,mexican
14333,greek
6260,chinese
7712,mexican
19048,italian
21455,mexican
18575,indian
47647,mexican
35947,mexican
14499,italian
43525,filipino
5723,korean
48497,italian
43822,southern_us
525,french
30594,filipino
47948,southern_us
2099,southern_us
43863,mexican
24711,mexican
15230,southern_us
21680,indian
36218,mexican
41622,chinese
34809,cajun_creole
5110,italian
27214,italian
34803,chinese
36822,italian
6912,filipino
20373,italian
29157,italian
6327,japanese
35502,mexican
8305,italian
35598,italian
48538,indian
49358,indian
44506,mexican
39146,indian
29270,italian
20560,southern_us
24169,southern_us
41537,italian
10431,french
31517,southern_us
34049,chinese
26964,italian
49655,italian
9101,mexican
30377,italian
7046,indian
47969,mexican
18971,italian
38891,italian
29506,southern_us
40305,italian
21255,southern_us
15578,mexican
24894,southern_us
32089,chinese
46097,mexican
40982,italian
12543,chinese
38366,southern_us
32925,french
17506,southern_us
48389,southern_us
41804,italian
9961,korean
24939,indian
39599,italian
45838,mexican
48875,russian
25531,chinese
3009,cajun_creole
31965,italian
16901,italian
13370,italian
2954,filipino
40353,italian
8207,italian
10933,mexican
38206,indian
14110,mexican
19128,italian
32616,indian
27748,russian
31858,cajun_creole
20510,italian
17602,mexican
35665,thai
46589,indian
8178,southern_us
34880,italian
42527,japanese
29682,italian
32166,filipino
30343,italian
15385,vietnamese
18372,italian
29211,british
23269,japanese
4561,indian
27365,japanese
49032,southern_us
22064,italian
12060,italian
47834,southern_us
25815,italian
34036,southern_us
19326,korean
44078,japanese
31090,southern_us
17485,italian
708,italian
5350,italian
29754,japanese
18309,italian
46871,spanish
27300,southern_us
41890,mexican
49548,southern_us
11392,french
1354,japanese
48819,southern_us
19097,italian
42113,italian
24060,mexican
25849,italian
4543,french
25306,southern_us
41966,southern_us
48719,indian
48191,chinese
8826,italian
42703,mexican
16083,russian
26613,mexican
28088,italian
39965,southern_us
36239,korean
4322,thai
9951,french
3045,italian
28585,korean
39841,italian
25913,southern_us
39715,southern_us
23135,mexican
47022,indian
24160,mexican
18619,italian
12574,mexican
22681,mexican
33692,cajun_creole
538,mexican
22118,korean
21890,korean
36340,italian
27973,italian
12870,japanese
22564,chinese
35063,mexican
7000,italian
11318,italian
47001,italian
11395,korean
23507,chinese
47242,french
48957,italian
17721,italian
25138,mexican
47438,italian
47162,southern_us
42459,french
6486,indian
24116,indian
31596,italian
38887,indian
10665,jamaican
13712,chinese
2633,italian
35784,southern_us
45204,vietnamese
46722,cajun_creole
34949,southern_us
35321,korean
46430,italian
34431,french
30890,southern_us
42132,southern_us
15702,filipino
47719,mexican
45160,italian
20600,greek
10800,greek
30479,italian
9457,cajun_creole
26571,thai
42942,mexican
36635,japanese
43617,chinese
16911,italian
122,british
22340,italian
37007,french
23595,italian
25233,italian
5503,filipino
47338,mexican
44695,indian
7141,southern_us
14564,italian
19655,mexican
35326,vietnamese
35922,mexican
28171,italian
1322,italian
14923,cajun_creole
42344,italian
16380,mexican
15233,mexican
8338,vietnamese
41014,southern_us
30440,mexican
23043,chinese
20788,japanese
14375,cajun_creole
1184,chinese
34280,french
46171,filipino
31834,italian
14759,japanese
15855,italian
6662,italian
15056,indian
34873,southern_us
20089,southern_us
20015,japanese
18402,italian
6418,southern_us
1454,filipino
14070,japanese
26424,italian
27349,filipino
26459,chinese
13151,italian
12264,italian
18366,italian
46851,italian
18954,korean
39858,chinese
43500,french
21656,italian
10505,chinese
5313,filipino
28951,chinese
19961,japanese
1795,french
9917,italian
26180,mexican
9726,italian
47689,italian
7866,mexican
41625,mexican
35160,southern_us
4430,italian
39082,french
46186,southern_us
11988,indian
24177,korean
31849,italian
41194,french
36968,mexican
42330,korean
36791,vietnamese
19704,italian
4933,vietnamese
4255,french
37105,italian
35848,filipino
17416,korean
39066,southern_us
36270,cajun_creole
24406,italian
20517,french
27630,mexican
19670,vietnamese
4685,italian
45260,italian
378,mexican
40841,italian
27632,mexican
12193,mexican
38047,mexican
10170,southern_us
25043,mexican
23851,italian
14743,chinese
13294,french
26466,chinese
32002,italian
37526,southern_us
8888,southern_us
38945,italian
38546,southern_us
38869,french
10556,mexican
3296,french
25977,mexican
32025,mexican
44087,italian
32762,french
824,southern_us
44636,mexican
542,indian
38218,french
41930,southern_us
1987,italian
37378,italian
8873,italian
1513,korean
44013,mexican
38042,japanese
11576,french
24510,italian
823,southern_us
23443,french
34870,indian
3846,mexican
14993,french
16854,mexican
5886,mexican
33793,italian
2999,southern_us
20843,mexican
29153,mexican
33790,greek
16516,italian
37887,french
18466,indian
48033,indian
45404,italian
4175,mexican
31986,italian
38555,indian
26832,italian
19810,japanese
49086,italian
39579,italian
25551,southern_us
42549,indian
22052,mexican
45632,chinese
4143,mexican
11310,italian
32839,mexican
48171,british
22896,italian
10878,italian
31643,filipino
47624,southern_us
35141,italian
13498,filipino
24566,french
16533,french
15437,mexican
19426,italian
32416,mexican
2427,italian
9178,mexican
40606,italian
28450,southern_us
7946,chinese
21756,mexican
17843,korean
44066,spanish
7427,chinese
11297,korean
42965,italian
23067,mexican
35066,japanese
27938,italian
39075,indian
20200,jamaican
19823,italian
12336,chinese
34714,mexican
45388,italian
25639,greek
33985,french
25524,thai
19641,chinese
11106,thai
22165,russian
35412,italian
23475,japanese
1570,italian
12815,korean
37253,indian
16900,filipino
7701,southern_us
49391,mexican
1132,italian
13051,japanese
2284,korean
21410,italian
25604,mexican
45746,japanese
35911,cajun_creole
26608,japanese
16991,italian
40657,mexican
47960,cajun_creole
38408,southern_us
1295,southern_us
40139,russian
38538,italian
26420,russian
10326,southern_us
5181,mexican
18210,indian
3241,southern_us
27062,italian
41527,southern_us
45484,mexican
38755,french
47246,southern_us
164,italian
723,southern_us
299,italian
1519,mexican
34077,cajun_creole
45254,indian
34760,italian
11154,southern_us
26274,southern_us
15081,italian
45100,mexican
1417,chinese
32083,italian
29971,french
17679,italian
36539,indian
34975,mexican
4633,chinese
10321,korean
35565,mexican
26919,chinese
9549,french
31863,italian
22053,french
19443,italian
18540,italian
23354,italian
13859,italian
23904,indian
6675,indian
18595,southern_us
12967,chinese
17283,french
23211,mexican
14358,mexican
31398,indian
42650,indian
25258,chinese
18457,mexican
11810,italian
9499,southern_us
11943,filipino
6810,indian
34323,cajun_creole
23296,indian
45927,italian
45196,korean
19917,japanese
20210,italian
41629,mexican
39907,southern_us
4956,mexican
37058,southern_us
20859,korean
3315,italian
4401,italian
21361,french
44164,french
26391,italian
47771,italian
44140,italian
43739,indian
12481,italian
12292,japanese
15965,indian
23409,indian
39005,chinese
2774,indian
14529,korean
16926,mexican
26890,italian
9663,southern_us
43052,southern_us
24193,southern_us
5476,korean
10048,italian
1981,japanese
12194,chinese
22202,italian
7626,filipino
37365,mexican
44144,thai
37723,french
47194,southern_us
30827,french
33108,indian
2075,cajun_creole
6326,italian
11083,mexican
30311,korean
45371,mexican
18232,korean
9768,japanese
6648,vietnamese
35650,mexican
23013,italian
6669,mexican
42670,mexican
18155,french
44622,filipino
28426,mexican
23743,mexican
14176,italian
9576,italian
36577,french
16671,italian
22964,indian
16424,french
47225,indian
17565,italian
36401,southern_us
30314,mexican
32982,korean
21866,british
1475,french
13053,italian
33983,mexican
24051,french
22800,spanish
16561,italian
2740,italian
219,japanese
48737,french
2164,chinese
13579,italian
71,italian
12420,mexican
35209,mexican
11472,indian
43172,chinese
24927,cajun_creole
37102,italian
10743,french
27874,mexican
9565,italian
21419,french
767,korean
28308,italian
37605,italian
9558,italian
31527,southern_us
2419,italian
7541,chinese
11400,italian
23487,southern_us
8087,italian
21906,indian
48830,mexican
37328,italian
45490,italian
9710,italian
16153,mexican
39537,southern_us
13923,southern_us
8120,southern_us
12923,cajun_creole
1556,southern_us
6871,korean
34201,indian
36146,french
33170,italian
20082,mexican
26517,italian
15214,korean
34092,italian
40902,southern_us
44452,italian
2083,italian
44897,mexican
17850,italian
26693,italian
19618,indian
35589,italian
46084,vietnamese
17256,mexican
47570,mexican
32796,italian
27047,southern_us
39487,korean
130,japanese
17627,cajun_creole
29072,southern_us
1108,cajun_creole
22666,british
41630,cajun_creole
27289,italian
42299,mexican
36078,italian
7098,italian
46999,southern_us
28791,chinese
39576,mexican
2447,italian
22449,italian
23828,southern_us
5660,italian
47460,mexican
17912,cajun_creole
12288,italian
44037,italian
20875,mexican
6500,mexican
13813,mexican
4907,indian
38186,italian
9816,mexican
8170,mexican
21681,italian
42384,italian
35366,italian
34244,cajun_creole
35421,mexican
33457,mexican
28026,korean
38122,mexican
21362,jamaican
42253,italian
21994,italian
34457,filipino
40229,mexican
10181,mexican
38257,cajun_creole
40992,mexican
15617,italian
34754,southern_us
45459,chinese
31295,mexican
44977,southern_us
18322,japanese
23257,mexican
10084,italian
16445,indian
10594,mexican
26828,italian
47643,italian
49680,indian
27446,italian
8731,italian
37341,mexican
42241,japanese
13669,japanese
21403,italian
688,mexican
23894,vietnamese
35753,italian
44692,italian
235,japanese
20982,italian
10166,mexican
2187,southern_us
5022,japanese
49037,italian
44478,italian
8912,southern_us
8919,italian
23856,french
14647,southern_us
48870,japanese
14377,mexican
18548,italian
39591,italian
46746,italian
31926,italian
10159,japanese
11342,italian
32421,italian
19969,korean
3029,southern_us
39565,southern_us
7426,southern_us
20624,italian
4385,jamaican
18761,french
46710,filipino
46241,cajun_creole
14208,indian
29323,southern_us
40663,southern_us
32391,mexican
9506,italian
35402,southern_us
48796,italian
4657,filipino
2404,italian
36923,southern_us
41762,italian
19344,greek
19876,italian
39452,southern_us
19209,thai
35461,thai
5784,southern_us
40345,italian
24765,french
25563,italian
40680,mexican
36932,cajun_creole
28106,japanese
12717,mexican
40100,greek
6960,french
20724,french
24433,italian
32118,chinese
22353,italian
23040,mexican
46246,italian
36642,southern_us
21579,italian
24073,southern_us
16775,mexican
24732,spanish
24221,chinese
33300,southern_us
34971,thai
19777,korean
24337,italian
24709,japanese
28557,italian
8963,italian
31515,mexican
22575,mexican
11011,italian
42030,italian
48012,southern_us
13623,greek
49552,filipino
5702,chinese
3847,italian
34221,italian
4312,southern_us
35834,southern_us
11849,southern_us
38290,indian
3064,italian
30099,french
37354,mexican
27877,italian
45642,mexican
10629,mexican
17557,mexican
3725,mexican
49507,italian
5560,southern_us
42239,japanese
29559,thai
46028,italian
26523,mexican
28313,mexican
32502,thai
43610,southern_us
35563,italian
22160,filipino
11258,italian
36220,korean
15974,korean
30449,korean
29676,japanese
29951,chinese
2268,mexican
36813,mexican
28096,mexican
40471,italian
6545,cajun_creole
33598,vietnamese
22338,mexican
41918,korean
2133,filipino
42259,indian
11056,mexican
7034,italian
17040,southern_us
35238,italian
46155,southern_us
23356,italian
3909,indian
22107,mexican
1656,southern_us
9302,southern_us
19473,italian
13566,italian
23424,spanish
4139,southern_us
15970,southern_us
47732,southern_us
37251,southern_us
44870,southern_us
9773,italian
2131,cajun_creole
6381,italian
9613,italian
47364,japanese
34376,italian
26408,filipino
4763,italian
18982,korean
2766,mexican
19247,greek
13462,french
19678,italian
22814,italian
18582,filipino
3124,mexican
19347,greek
8812,italian
22037,italian
15423,southern_us
35960,italian
49336,mexican
1255,mexican
17646,italian
20631,italian
19492,mexican
22895,italian
18607,mexican
34569,greek
48356,filipino
12252,southern_us
21071,korean
22458,french
19585,italian
15597,italian
15038,mexican
20028,japanese
29764,japanese
17206,japanese
40901,mexican
37954,chinese
16933,indian
42657,indian
21846,chinese
33834,korean
25873,italian
5938,italian
34762,korean
39835,korean
5805,southern_us
13914,chinese
45924,southern_us
41460,italian
37287,italian
25059,italian
34872,japanese
7524,mexican
10427,japanese
8014,italian
14740,mexican
24329,italian
38514,southern_us
12665,filipino
24655,italian
7078,filipino
15995,italian
15861,cajun_creole
30662,mexican
17836,italian
2078,french
3600,mexican
46302,indian
28375,cajun_creole
34839,thai
18345,french
23205,russian
34763,italian
26692,italian
10317,mexican
11767,italian
36881,mexican
33468,chinese
20669,mexican
18159,italian
22891,russian
39588,italian
35941,greek
15981,mexican
26013,chinese
5076,italian
1573,japanese
39380,italian
13845,cajun_creole
35146,italian
32924,italian
9567,italian
35203,russian
39666,italian
17786,filipino
21936,italian
8668,british
41339,irish
32268,italian
29706,mexican
42032,french
8105,southern_us
11218,italian
7159,mexican
47817,mexican
1572,mexican
38720,japanese
14780,mexican
31839,italian
6501,mexican
39533,southern_us
22820,french
9619,italian
14025,italian
19697,italian
5370,southern_us
32639,italian
15249,vietnamese
47776,korean
48134,korean
24141,chinese
4117,chinese
20578,italian
47585,italian
20326,french
43932,southern_us
29704,chinese
12447,vietnamese
38117,southern_us
2684,russian
25371,mexican
25518,chinese
27083,italian
16073,korean
45667,southern_us
44188,southern_us
44888,mexican
41594,filipino
1061,indian
6536,jamaican
31586,indian
9792,french
40395,japanese
24861,italian
32253,indian
31082,french
19298,mexican
6600,moroccan
46939,southern_us
6092,southern_us
36600,french
45979,french
46910,southern_us
14174,irish
10609,mexican
28647,italian
19066,indian
16803,filipino
49114,mexican
14664,italian
39670,mexican
4583,korean
31121,southern_us
12589,japanese
22551,french
11817,mexican
22003,indian
42091,italian
45966,southern_us
6811,spanish
2711,italian
44757,italian
5349,italian
30294,greek
48944,indian
44048,italian
411,southern_us
44998,japanese
18078,filipino
48533,italian
16485,chinese
32939,french
11808,italian
23059,chinese
16466,filipino
7315,italian
13178,indian
2751,indian
41395,mexican
20534,french
12111,chinese
38708,italian
37481,italian
28048,mexican
13123,italian
2174,italian
17190,jamaican
25756,mexican
38180,italian
26892,italian
23757,mexican
8553,korean
36272,mexican
35224,thai
5203,southern_us
23565,italian
31420,italian
43491,chinese
38773,southern_us
15223,southern_us
17763,southern_us
24528,italian
21704,mexican
45329,mexican
48876,italian
3741,mexican
47710,italian
9182,french
13782,korean
3369,cajun_creole
11985,southern_us
39817,filipino
26869,italian
37461,indian
24217,italian
2474,italian
45929,korean
12768,italian
924,southern_us
13258,french
7955,filipino
37056,italian
17934,filipino
5843,korean
46881,italian
4049,mexican
24173,southern_us
4683,italian
32612,chinese
11314,french
13550,french
2483,indian
9573,italian
34113,indian
37865,mexican
36951,french
4703,italian
10734,indian
40444,cajun_creole
44334,mexican
35991,italian
34020,southern_us
3743,southern_us
18305,chinese
7877,french
10606,mexican
30584,spanish
9266,indian
35196,mexican
41070,vietnamese
25930,mexican
48564,southern_us
14213,thai
6618,spanish
18479,italian
10279,italian
30750,cajun_creole
45701,italian
22947,italian
6467,indian
16365,vietnamese
7184,italian
23270,mexican
41805,mexican
7537,indian
18616,italian
42857,indian
37906,spanish
16846,italian
573,mexican
26657,chinese
12408,mexican
38232,italian
33447,southern_us
40227,mexican
35760,italian
1385,southern_us
47866,italian
30871,italian
22604,korean
39397,southern_us
38782,southern_us
45343,italian
26112,indian
10209,italian
31702,mexican
37943,greek
23471,italian
3529,italian
46794,italian
16626,french
32361,korean
20932,cajun_creole
11183,chinese
33661,italian
12681,mexican
2450,mexican
23979,italian
18465,italian
28234,italian
47449,italian
33869,mexican
4924,greek
18862,indian
30556,mexican
35762,french
7396,french
21232,italian
18299,korean
35468,italian
42838,italian
33972,southern_us
46021,vietnamese
1627,italian
28873,chinese
38927,mexican
25262,chinese
19152,southern_us
11061,french
27000,southern_us
37396,korean
47358,mexican
47825,italian
24681,southern_us
37706,italian
44056,cajun_creole
38298,italian
30788,italian
36144,italian
21792,japanese
31745,mexican
15104,french
30589,mexican
14235,indian
2608,italian
34828,italian
3282,mexican
4336,mexican
25666,southern_us
17831,japanese
17008,cajun_creole
35845,mexican
19494,italian
30797,chinese
33763,japanese
19950,french
23089,southern_us
32074,indian
49640,mexican
8403,filipino
15879,italian
7949,italian
31483,japanese
32928,southern_us
27647,southern_us
34616,italian
21113,mexican
41599,southern_us
23924,chinese
36335,italian
36194,southern_us
10980,french
45999,southern_us
3943,chinese
188,italian
5799,italian
20964,thai
2716,french
5464,southern_us
17640,italian
39437,japanese
14835,thai
3094,korean
14826,italian
30173,french
37811,italian
22363,korean
6369,southern_us
26850,japanese
48887,italian
44405,italian
21477,korean
32697,indian
38843,vietnamese
20076,greek
26429,mexican
35648,thai
41794,korean
22100,italian
30216,french
17656,japanese
17317,italian
4928,italian
43965,french
6404,southern_us
12274,chinese
6651,spanish
40406,french
40933,greek
23419,french
37867,mexican
28834,italian
23912,mexican
4791,mexican
36354,japanese
32298,southern_us
44577,southern_us
48859,italian
32485,italian
8394,italian
7708,italian
38385,southern_us
22622,mexican
29716,southern_us
44462,filipino
9422,southern_us
22499,french
36,italian
434,italian
5479,mexican
42420,southern_us
47346,italian
44568,japanese
38650,mexican
19191,mexican
22848,italian
17886,french
6036,french
38608,spanish
12890,japanese
15709,southern_us
13125,mexican
48454,italian
36627,spanish
47884,italian
28,italian
45365,mexican
40795,chinese
17651,filipino
1530,italian
17604,mexican
4700,vietnamese
24972,korean
23525,french
7092,italian
43757,mexican
4808,mexican
7249,french
27589,vietnamese
47523,southern_us
44244,spanish
10383,italian
37285,filipino
21332,greek
7311,italian
28052,italian
31653,italian
1740,italian
5484,southern_us
41406,southern_us
41907,italian
46515,mexican
38392,italian
15925,filipino
5094,french
31816,mexican
35713,italian
31296,mexican
41640,french
22419,indian
47874,italian
6570,italian
6936,japanese
34063,southern_us
34141,italian
44572,japanese
28425,chinese
38481,mexican
18955,italian
46466,italian
5692,italian
39836,mexican
33718,moroccan
36250,italian
286,mexican
29766,southern_us
20541,italian
31173,mexican
46440,french
23905,spanish
37232,italian
8517,italian
21249,italian
32700,southern_us
22845,southern_us
45461,italian
1307,french
30010,chinese
21646,mexican
28148,italian
26450,indian
16602,mexican
9928,french
27063,mexican
22273,italian
12744,indian
28272,french
30350,mexican
23362,southern_us
13645,korean
16942,cajun_creole
34970,italian
27829,italian
38058,mexican
13256,moroccan
31859,italian
43027,southern_us
22235,italian
2933,southern_us
45981,italian
11460,italian
33770,southern_us
24399,french
8006,southern_us
48885,italian
42585,french
40160,french
45541,southern_us
22410,japanese
26226,indian
4591,indian
5457,filipino
39085,italian
24040,mexican
6576,korean
34310,cajun_creole
27350,italian
9968,filipino
2464,italian
27952,chinese
43388,mexican
33143,mexican
28083,filipino
15927,mexican
10255,british
8011,french
5195,thai
36015,vietnamese
40910,korean
11309,korean
47556,cajun_creole
27958,japanese
27198,mexican
643,french
40853,korean
15815,japanese
2063,french
19827,southern_us
33443,italian
44632,italian
26773,filipino
3203,french
32873,italian
24806,thai
45942,italian
1324,italian
32526,korean
48093,chinese
48942,italian
8845,italian
11546,french
44358,mexican
3209,korean
10553,italian
44430,italian
44712,italian
16351,southern_us
44644,italian
31670,mexican
49147,vietnamese
19750,italian
48121,southern_us
22722,french
9910,italian
14236,italian
48341,indian
23190,japanese
20362,italian
44794,italian
39419,italian
13526,italian
42270,italian
37208,mexican
33824,french
29953,italian
16387,italian
37672,french
1868,italian
24984,indian
47128,italian
44303,italian
20318,chinese
7513,italian
13261,italian
19259,italian
31103,french
24037,italian
29984,southern_us
28159,french
5318,italian
23962,mexican
2084,italian
41793,italian
18960,italian
17025,southern_us
15510,southern_us
36832,french
20643,italian
4154,japanese
10510,italian
45117,mexican
43403,irish
42471,jamaican
6942,italian
33309,korean
6689,italian
48687,italian
9880,italian
25590,mexican
21842,mexican
27151,indian
565,korean
21740,indian
42399,filipino
35928,french
47060,southern_us
43147,indian
16625,italian
16769,italian
12515,italian
14731,chinese
11658,mexican
49467,vietnamese
19749,chinese
39723,mexican
5722,italian
31967,spanish
39857,italian
16534,french
27334,italian
32215,indian
34903,italian
24990,chinese
31307,southern_us
38874,mexican
24130,italian
27816,chinese
939,southern_us
38293,french
7889,italian
22114,southern_us
24614,korean
48827,southern_us
3387,french
41676,italian
3152,mexican
38805,mexican
27078,mexican
34940,italian
16855,cajun_creole
41891,mexican
36715,korean
49455,mexican
26522,italian
28420,italian
329,russian
18986,mexican
31705,french
7402,italian
10212,southern_us
10640,french
38014,chinese
5172,italian
26986,italian
5088,vietnamese
24522,moroccan
1900,mexican
4801,southern_us
27932,japanese
30941,korean
42354,mexican
48854,russian
39058,korean
34294,italian
46593,french
22582,mexican
36937,mexican
34596,southern_us
42570,italian
10147,italian
44796,mexican
46819,mexican
30905,mexican
34980,cajun_creole
49265,italian
37563,french
25673,greek
14267,irish
32410,italian
26392,southern_us
27384,italian
43045,southern_us
22576,italian
11597,korean
22656,french
47811,greek
7925,chinese
14860,mexican
27525,chinese
7798,italian
10848,french
19062,italian
32224,greek
11529,spanish
12155,italian
30628,cajun_creole
21909,filipino
14291,greek
3323,southern_us
6502,mexican
25833,italian
31108,italian
47484,italian
27396,italian
48147,filipino
10489,mexican
12014,italian
4904,mexican
36607,italian
12756,indian
32462,british
42204,vietnamese
246,mexican
47061,indian
15908,filipino
29572,french
13458,mexican
14022,southern_us
40437,mexican
48136,mexican
17687,italian
48504,french
22857,french
11465,filipino
42107,southern_us
12514,mexican
46339,russian
8383,mexican
27362,italian
38646,japanese
44084,chinese
12946,mexican
11670,mexican
34916,italian
