id,cuisine
34977,southern_us
7124,italian
27514,italian
27178,mexican
47880,japanese
29197,chinese
16347,mexican
20333,french
29112,japanese
7510,italian
13897,mexican
35699,moroccan
20520,mexican
38920,mexican
21775,indian
37475,japanese
40131,cajun_creole
1939,mexican
48268,korean
34815,french
13797,italian
39063,japanese
29064,chinese
26896,italian
29477,italian
3352,mexican
4966,mexican
7316,italian
23879,southern_us
16525,mexican
32843,french
39574,indian
32737,vietnamese
44788,japanese
28772,italian
34189,mexican
33719,southern_us
25846,indian
1423,indian
4328,thai
579,italian
5219,indian
2314,indian
31143,japanese
13409,vietnamese
3281,french
15804,thai
40835,indian
39262,vietnamese
37013,indian
14807,thai
47956,southern_us
2580,mexican
13720,italian
23008,japanese
5951,indian
39312,mexican
6176,southern_us
17617,thai
57,mexican
43422,indian
49403,mexican
44751,french
21865,mexican
26584,british
39355,thai
14038,cajun_creole
45396,southern_us
49715,greek
41515,indian
30445,mexican
4090,southern_us
17207,thai
40376,italian
19398,mexican
22347,vietnamese
49671,mexican
40854,italian
926,indian
47919,indian
20571,italian
18866,southern_us
48742,mexican
14577,french
29481,italian
40996,italian
34470,indian
31147,mexican
35932,french
27221,italian
48301,italian
29925,thai
48640,thai
22873,french
10565,chinese
15509,french
37569,southern_us
13306,chinese
40474,italian
15182,spanish
8609,chinese
32168,spanish
1125,french
25244,italian
46889,chinese
13841,cajun_creole
47135,moroccan
29036,indian
43533,thai
41631,french
22124,southern_us
18836,french
35695,southern_us
5141,indian
41894,mexican
4972,italian
34195,jamaican
14183,french
15188,japanese
8734,french
30946,southern_us
5588,french
49554,japanese
1270,indian
1259,vietnamese
45986,filipino
22351,italian
300,italian
9278,southern_us
10021,mexican
17014,indian
40855,italian
18362,indian
16292,chinese
29924,moroccan
47174,mexican
4856,italian
15417,italian
19875,french
42228,indian
36264,french
14571,italian
23496,cajun_creole
43879,chinese
23431,vietnamese
5499,italian
247,mexican
48795,indian
47113,spanish
489,mexican
13036,japanese
4838,italian
40630,indian
17576,italian
29972,indian
8123,japanese
35918,mexican
42669,mexican
24632,southern_us
35740,mexican
45670,french
28041,japanese
46688,japanese
10309,thai
15367,vietnamese
30562,southern_us
47151,japanese
47300,vietnamese
31200,mexican
5749,mexican
41807,italian
13990,mexican
23572,spanish
872,southern_us
38085,filipino
5248,southern_us
26309,cajun_creole
26880,mexican
41559,mexican
8059,mexican
26041,vietnamese
30019,indian
7207,indian
30309,french
2092,southern_us
8023,korean
4016,southern_us
24631,italian
35068,southern_us
8523,mexican
28463,french
8629,vietnamese
43829,cajun_creole
22129,french
34505,chinese
38200,korean
36513,indian
32187,italian
7788,japanese
31130,indian
40483,southern_us
2224,southern_us
14143,french
22889,indian
17406,chinese
10451,korean
19844,italian
23416,southern_us
33874,italian
39951,italian
41361,mexican
44659,jamaican
8836,moroccan
21709,indian
22993,indian
39191,southern_us
17182,mexican
20507,korean
42397,filipino
18897,italian
3797,korean
11041,brazilian
807,chinese
3514,italian
12936,korean
15050,southern_us
43377,cajun_creole
10471,chinese
30721,mexican
14333,thai
6260,korean
7712,mexican
19048,southern_us
21455,mexican
18575,vietnamese
47647,mexican
35947,mexican
14499,italian
43525,moroccan
5723,italian
48497,italian
43822,spanish
525,southern_us
30594,thai
47948,southern_us
2099,indian
43863,mexican
24711,vietnamese
15230,french
21680,indian
36218,mexican
41622,chinese
34809,cajun_creole
5110,french
27214,italian
34803,italian
36822,mexican
6912,vietnamese
20373,british
29157,italian
6327,mexican
35502,mexican
8305,italian
35598,italian
48538,indian
49358,indian
44506,mexican
39146,indian
29270,mexican
20560,southern_us
24169,southern_us
41537,italian
10431,french
31517,italian
34049,chinese
26964,thai
49655,italian
9101,french
30377,italian
7046,indian
47969,mexican
18971,southern_us
38891,southern_us
29506,indian
40305,italian
21255,southern_us
15578,mexican
24894,southern_us
32089,chinese
46097,thai
40982,italian
12543,vietnamese
38366,southern_us
32925,french
17506,indian
48389,brazilian
41804,korean
9961,korean
24939,indian
39599,mexican
45838,mexican
48875,indian
25531,chinese
3009,thai
31965,japanese
16901,italian
13370,italian
2954,japanese
40353,italian
8207,cajun_creole
10933,indian
38206,indian
14110,mexican
19128,french
32616,indian
27748,mexican
31858,brazilian
20510,southern_us
17602,indian
35665,thai
46589,indian
8178,mexican
34880,italian
42527,southern_us
29682,irish
32166,thai
30343,mexican
15385,indian
18372,chinese
29211,chinese
23269,cajun_creole
4561,indian
27365,indian
49032,indian
22064,italian
12060,french
47834,vietnamese
25815,southern_us
34036,chinese
19326,japanese
44078,jamaican
31090,cajun_creole
17485,southern_us
708,mexican
5350,french
29754,thai
18309,italian
46871,spanish
27300,southern_us
41890,mexican
49548,southern_us
11392,italian
1354,thai
48819,southern_us
19097,thai
42113,spanish
24060,indian
25849,mexican
4543,japanese
25306,southern_us
41966,italian
48719,indian
48191,japanese
8826,french
42703,mexican
16083,southern_us
26613,cajun_creole
28088,italian
39965,southern_us
36239,spanish
4322,moroccan
9951,italian
3045,italian
28585,mexican
39841,italian
25913,mexican
39715,vietnamese
23135,mexican
47022,indian
24160,mexican
18619,italian
12574,korean
22681,indian
33692,cajun_creole
538,mexican
22118,chinese
21890,chinese
36340,cajun_creole
27973,italian
12870,mexican
22564,chinese
35063,mexican
7000,french
11318,korean
47001,italian
11395,japanese
23507,french
47242,mexican
48957,italian
17721,italian
25138,french
47438,italian
47162,southern_us
42459,french
6486,indian
24116,indian
31596,japanese
38887,japanese
10665,chinese
13712,japanese
2633,mexican
35784,mexican
45204,italian
46722,southern_us
34949,italian
35321,southern_us
46430,southern_us
34431,italian
30890,southern_us
42132,southern_us
15702,indian
47719,thai
45160,italian
20600,french
10800,mexican
30479,italian
9457,southern_us
26571,thai
42942,chinese
36635,mexican
43617,korean
16911,mexican
122,chinese
22340,italian
37007,french
23595,italian
25233,italian
5503,chinese
47338,indian
44695,cajun_creole
7141,southern_us
14564,italian
19655,mexican
35326,indian
35922,mexican
28171,italian
1322,italian
14923,mexican
42344,italian
16380,mexican
15233,indian
8338,jamaican
41014,indian
30440,mexican
23043,korean
20788,southern_us
14375,brazilian
1184,chinese
34280,french
46171,southern_us
31834,chinese
14759,mexican
15855,chinese
6662,italian
15056,spanish
34873,cajun_creole
20089,southern_us
20015,mexican
18402,italian
6418,southern_us
1454,chinese
14070,thai
26424,japanese
27349,indian
26459,korean
13151,french
12264,italian
18366,italian
46851,jamaican
18954,french
39858,chinese
43500,mexican
21656,italian
10505,chinese
5313,thai
28951,chinese
19961,indian
1795,french
9917,southern_us
26180,mexican
9726,italian
47689,italian
7866,mexican
41625,mexican
35160,southern_us
4430,italian
39082,japanese
46186,korean
11988,indian
24177,vietnamese
31849,italian
41194,french
36968,mexican
42330,japanese
36791,southern_us
19704,italian
4933,thai
4255,french
37105,italian
35848,thai
17416,mexican
39066,japanese
36270,thai
24406,japanese
20517,italian
27630,mexican
19670,italian
4685,italian
45260,italian
378,thai
40841,french
27632,japanese
12193,mexican
38047,mexican
10170,irish
25043,russian
23851,italian
14743,chinese
13294,brazilian
26466,chinese
32002,italian
37526,southern_us
8888,italian
38945,southern_us
38546,thai
38869,french
10556,mexican
3296,french
25977,mexican
32025,mexican
44087,italian
32762,mexican
824,southern_us
44636,italian
542,chinese
38218,japanese
41930,mexican
1987,italian
37378,french
8873,italian
1513,korean
44013,mexican
38042,indian
11576,cajun_creole
24510,british
823,italian
23443,thai
34870,indian
3846,mexican
14993,spanish
16854,mexican
5886,mexican
33793,italian
2999,southern_us
20843,mexican
29153,thai
33790,spanish
16516,mexican
37887,italian
18466,indian
48033,mexican
45404,italian
4175,mexican
31986,italian
38555,indian
26832,chinese
19810,thai
49086,french
39579,spanish
25551,southern_us
42549,indian
22052,mexican
45632,spanish
4143,mexican
11310,italian
32839,japanese
48171,chinese
22896,italian
10878,french
31643,mexican
47624,vietnamese
35141,french
13498,japanese
24566,italian
16533,italian
15437,mexican
19426,greek
32416,mexican
2427,french
9178,mexican
40606,italian
28450,thai
7946,italian
21756,thai
17843,mexican
44066,southern_us
7427,chinese
11297,french
42965,italian
23067,french
35066,jamaican
27938,italian
39075,indian
20200,indian
19823,british
12336,chinese
34714,italian
45388,cajun_creole
25639,greek
33985,mexican
25524,thai
19641,chinese
11106,japanese
22165,moroccan
35412,italian
23475,japanese
1570,italian
12815,italian
37253,indian
16900,vietnamese
7701,southern_us
49391,mexican
1132,italian
13051,mexican
2284,korean
21410,french
25604,japanese
45746,vietnamese
35911,southern_us
26608,japanese
16991,russian
40657,mexican
47960,southern_us
38408,southern_us
1295,southern_us
40139,southern_us
38538,italian
26420,thai
10326,indian
5181,mexican
18210,thai
3241,southern_us
27062,italian
41527,indian
45484,mexican
38755,french
47246,italian
164,italian
723,vietnamese
299,southern_us
1519,mexican
34077,southern_us
45254,thai
34760,italian
11154,southern_us
26274,italian
15081,french
45100,indian
1417,italian
32083,italian
29971,british
17679,thai
36539,indian
34975,mexican
4633,italian
10321,filipino
35565,italian
26919,chinese
9549,french
31863,southern_us
22053,greek
19443,italian
18540,italian
23354,italian
13859,southern_us
23904,vietnamese
6675,italian
18595,southern_us
12967,chinese
17283,french
23211,mexican
14358,mexican
31398,indian
42650,brazilian
25258,mexican
18457,vietnamese
11810,italian
9499,mexican
11943,thai
6810,mexican
34323,french
23296,vietnamese
45927,italian
45196,italian
19917,japanese
20210,italian
41629,cajun_creole
39907,italian
4956,mexican
37058,southern_us
20859,indian
3315,italian
4401,italian
21361,italian
44164,british
26391,italian
47771,italian
44140,italian
43739,indian
12481,chinese
12292,thai
15965,indian
23409,jamaican
39005,chinese
2774,indian
14529,korean
16926,mexican
26890,southern_us
9663,southern_us
43052,vietnamese
24193,southern_us
5476,french
10048,italian
1981,greek
12194,korean
22202,japanese
7626,thai
37365,mexican
44144,thai
37723,southern_us
47194,vietnamese
30827,french
33108,indian
2075,cajun_creole
6326,italian
11083,mexican
30311,thai
45371,thai
18232,french
9768,japanese
6648,spanish
35650,mexican
23013,italian
6669,mexican
42670,mexican
18155,cajun_creole
44622,korean
28426,mexican
23743,mexican
14176,southern_us
9576,mexican
36577,mexican
16671,italian
22964,chinese
16424,chinese
47225,vietnamese
17565,italian
36401,japanese
30314,mexican
32982,thai
21866,thai
1475,british
13053,italian
33983,mexican
24051,southern_us
22800,spanish
16561,japanese
2740,southern_us
219,mexican
48737,italian
2164,french
13579,italian
71,italian
12420,mexican
35209,mexican
11472,indian
43172,chinese
24927,cajun_creole
37102,italian
10743,italian
27874,thai
9565,italian
21419,spanish
767,vietnamese
28308,italian
37605,italian
9558,vietnamese
31527,thai
2419,chinese
7541,chinese
11400,italian
23487,mexican
8087,italian
21906,italian
48830,mexican
37328,mexican
45490,japanese
9710,italian
16153,mexican
39537,southern_us
13923,southern_us
8120,mexican
12923,southern_us
1556,thai
6871,italian
34201,spanish
36146,french
33170,indian
20082,indian
26517,italian
15214,thai
34092,mexican
40902,southern_us
44452,southern_us
2083,italian
44897,thai
17850,thai
26693,italian
19618,indian
35589,vietnamese
46084,southern_us
17256,mexican
47570,mexican
32796,thai
27047,thai
39487,italian
130,indian
17627,cajun_creole
29072,southern_us
1108,filipino
22666,mexican
41630,cajun_creole
27289,italian
42299,brazilian
36078,italian
7098,italian
46999,japanese
28791,chinese
39576,mexican
2447,italian
22449,italian
23828,vietnamese
5660,french
47460,french
17912,cajun_creole
12288,southern_us
44037,italian
20875,mexican
6500,thai
13813,mexican
4907,indian
38186,chinese
9816,mexican
8170,mexican
21681,french
42384,italian
35366,southern_us
34244,japanese
35421,mexican
33457,mexican
28026,korean
38122,southern_us
21362,italian
42253,southern_us
21994,italian
34457,chinese
40229,mexican
10181,mexican
38257,indian
40992,mexican
15617,vietnamese
34754,jamaican
45459,italian
31295,mexican
44977,southern_us
18322,japanese
23257,thai
10084,french
16445,indian
10594,chinese
26828,italian
47643,thai
49680,korean
27446,italian
8731,french
37341,indian
42241,japanese
13669,moroccan
21403,filipino
688,mexican
23894,southern_us
35753,italian
44692,italian
235,mexican
20982,mexican
10166,mexican
2187,thai
5022,chinese
49037,french
44478,italian
8912,thai
8919,italian
23856,southern_us
14647,southern_us
48870,russian
14377,mexican
18548,french
39591,southern_us
46746,italian
31926,italian
10159,jamaican
11342,chinese
32421,southern_us
19969,italian
3029,southern_us
39565,southern_us
7426,southern_us
20624,italian
4385,italian
18761,indian
46710,korean
46241,russian
14208,thai
29323,southern_us
40663,southern_us
32391,mexican
9506,italian
35402,southern_us
48796,italian
4657,thai
2404,southern_us
36923,southern_us
41762,italian
19344,thai
19876,italian
39452,southern_us
19209,indian
35461,thai
5784,southern_us
40345,mexican
24765,italian
25563,southern_us
40680,mexican
36932,cajun_creole
28106,thai
12717,mexican
40100,mexican
6960,russian
20724,korean
24433,italian
32118,chinese
22353,italian
23040,cajun_creole
46246,italian
36642,southern_us
21579,italian
24073,southern_us
16775,mexican
24732,irish
24221,french
33300,spanish
34971,thai
19777,italian
24337,italian
24709,japanese
28557,italian
8963,french
31515,thai
22575,thai
11011,italian
42030,italian
48012,mexican
13623,chinese
49552,mexican
5702,mexican
3847,italian
34221,italian
4312,southern_us
35834,thai
11849,southern_us
38290,indian
3064,cajun_creole
30099,french
37354,mexican
27877,italian
45642,brazilian
10629,mexican
17557,mexican
3725,cajun_creole
49507,italian
5560,southern_us
42239,thai
29559,thai
46028,italian
26523,mexican
28313,indian
32502,thai
43610,thai
35563,french
22160,thai
11258,italian
36220,korean
15974,chinese
30449,indian
29676,indian
29951,chinese
2268,mexican
36813,mexican
28096,mexican
40471,italian
6545,southern_us
33598,spanish
22338,mexican
41918,indian
2133,mexican
42259,vietnamese
11056,mexican
7034,italian
17040,southern_us
35238,southern_us
46155,filipino
23356,italian
3909,indian
22107,mexican
1656,vietnamese
9302,southern_us
19473,italian
13566,italian
23424,italian
4139,mexican
15970,southern_us
47732,southern_us
37251,southern_us
44870,indian
9773,italian
2131,mexican
6381,italian
9613,french
47364,indian
34376,italian
26408,indian
4763,italian
18982,mexican
2766,chinese
19247,chinese
13462,french
19678,french
22814,italian
18582,southern_us
3124,jamaican
19347,greek
8812,japanese
22037,southern_us
15423,southern_us
35960,southern_us
49336,mexican
1255,mexican
17646,italian
20631,italian
19492,indian
22895,spanish
18607,italian
34569,chinese
48356,brazilian
12252,southern_us
21071,french
22458,southern_us
19585,southern_us
15597,southern_us
15038,mexican
20028,british
29764,mexican
17206,southern_us
40901,mexican
37954,japanese
16933,filipino
42657,moroccan
21846,chinese
33834,thai
25873,southern_us
5938,italian
34762,vietnamese
39835,french
5805,indian
13914,chinese
45924,moroccan
41460,italian
37287,italian
25059,vietnamese
34872,mexican
7524,mexican
10427,japanese
8014,japanese
14740,mexican
24329,japanese
38514,korean
12665,korean
24655,italian
7078,chinese
15995,japanese
15861,southern_us
30662,mexican
17836,spanish
2078,french
3600,southern_us
46302,indian
28375,southern_us
34839,thai
18345,russian
23205,southern_us
34763,italian
26692,french
10317,indian
11767,mexican
36881,italian
33468,japanese
20669,mexican
18159,italian
22891,japanese
39588,italian
35941,korean
15981,mexican
26013,chinese
5076,mexican
1573,italian
39380,french
13845,southern_us
35146,italian
32924,french
9567,italian
35203,southern_us
39666,italian
17786,korean
21936,italian
8668,french
41339,french
32268,italian
29706,mexican
42032,cajun_creole
8105,southern_us
11218,italian
7159,french
47817,french
1572,thai
38720,filipino
14780,mexican
31839,italian
6501,mexican
39533,southern_us
22820,french
9619,brazilian
14025,mexican
19697,italian
5370,southern_us
32639,thai
15249,vietnamese
47776,vietnamese
48134,vietnamese
24141,chinese
4117,japanese
20578,southern_us
47585,italian
20326,brazilian
43932,southern_us
29704,korean
12447,vietnamese
38117,jamaican
2684,spanish
25371,mexican
25518,chinese
27083,french
16073,indian
45667,southern_us
44188,italian
44888,mexican
41594,indian
1061,chinese
6536,italian
31586,thai
9792,italian
40395,thai
24861,italian
32253,indian
31082,french
19298,korean
6600,british
46939,vietnamese
6092,southern_us
36600,french
45979,mexican
46910,italian
14174,british
10609,mexican
28647,mexican
19066,indian
16803,british
49114,mexican
14664,italian
39670,mexican
4583,indian
31121,southern_us
12589,southern_us
22551,french
11817,mexican
22003,indian
42091,southern_us
45966,mexican
6811,southern_us
2711,italian
44757,filipino
5349,italian
30294,spanish
48944,indian
44048,italian
411,mexican
44998,japanese
18078,indian
48533,italian
16485,vietnamese
32939,british
11808,italian
23059,chinese
16466,southern_us
7315,mexican
13178,indian
2751,indian
41395,mexican
20534,mexican
12111,french
38708,spanish
37481,italian
28048,mexican
13123,italian
2174,italian
17190,cajun_creole
25756,mexican
38180,spanish
26892,southern_us
23757,mexican
8553,italian
36272,thai
35224,thai
5203,southern_us
23565,mexican
31420,southern_us
43491,chinese
38773,cajun_creole
15223,indian
17763,southern_us
24528,filipino
21704,mexican
45329,mexican
48876,southern_us
3741,mexican
47710,italian
9182,japanese
13782,mexican
3369,korean
11985,southern_us
39817,korean
26869,italian
37461,indian
24217,french
2474,french
45929,filipino
12768,french
924,southern_us
13258,spanish
7955,thai
37056,italian
17934,mexican
5843,vietnamese
46881,italian
4049,mexican
24173,southern_us
4683,italian
32612,chinese
11314,greek
13550,mexican
2483,indian
9573,italian
34113,chinese
37865,thai
36951,brazilian
4703,italian
10734,thai
40444,italian
44334,mexican
35991,french
34020,thai
3743,korean
18305,chinese
7877,french
10606,southern_us
30584,spanish
9266,indian
35196,mexican
41070,southern_us
25930,thai
48564,southern_us
14213,thai
6618,southern_us
18479,southern_us
10279,southern_us
30750,mexican
45701,italian
22947,korean
6467,indian
16365,vietnamese
7184,japanese
23270,mexican
41805,mexican
7537,indian
18616,japanese
42857,indian
37906,moroccan
16846,italian
573,mexican
26657,southern_us
12408,southern_us
38232,italian
33447,southern_us
40227,mexican
35760,italian
1385,french
47866,italian
30871,mexican
22604,japanese
39397,cajun_creole
38782,korean
45343,french
26112,korean
10209,italian
31702,indian
37943,chinese
23471,mexican
3529,vietnamese
46794,italian
16626,mexican
32361,indian
20932,indian
11183,korean
33661,italian
12681,mexican
2450,mexican
23979,southern_us
18465,greek
28234,italian
47449,mexican
33869,indian
4924,indian
18862,chinese
30556,thai
35762,southern_us
7396,brazilian
21232,italian
18299,filipino
35468,french
42838,italian
33972,southern_us
46021,thai
1627,italian
28873,italian
38927,mexican
25262,chinese
19152,french
11061,spanish
27000,mexican
37396,japanese
47358,indian
47825,italian
24681,southern_us
37706,french
44056,cajun_creole
38298,italian
30788,italian
36144,italian
21792,southern_us
31745,mexican
15104,french
30589,jamaican
14235,thai
2608,italian
34828,southern_us
3282,french
4336,mexican
25666,indian
17831,mexican
17008,italian
35845,mexican
19494,french
30797,french
33763,british
19950,french
23089,southern_us
32074,korean
49640,japanese
8403,japanese
15879,italian
7949,vietnamese
31483,korean
32928,japanese
27647,southern_us
34616,italian
21113,french
41599,cajun_creole
23924,chinese
36335,italian
36194,moroccan
10980,mexican
45999,cajun_creole
3943,filipino
188,italian
5799,spanish
20964,southern_us
2716,british
5464,italian
17640,italian
39437,chinese
14835,indian
3094,irish
14826,french
30173,mexican
37811,italian
22363,korean
6369,southern_us
26850,southern_us
48887,italian
44405,southern_us
21477,indian
32697,indian
38843,indian
20076,mexican
26429,mexican
35648,thai
41794,mexican
22100,italian
30216,jamaican
17656,indian
17317,italian
4928,italian
43965,french
6404,japanese
12274,chinese
6651,spanish
40406,french
40933,british
23419,mexican
37867,mexican
28834,italian
23912,chinese
4791,mexican
36354,japanese
32298,italian
44577,japanese
48859,chinese
32485,mexican
8394,italian
7708,italian
38385,southern_us
22622,vietnamese
29716,thai
44462,mexican
9422,southern_us
22499,indian
36,italian
434,italian
5479,mexican
42420,mexican
47346,southern_us
44568,indian
38650,french
19191,french
22848,mexican
17886,filipino
6036,french
38608,southern_us
12890,japanese
15709,southern_us
13125,filipino
48454,italian
36627,irish
47884,italian
28,southern_us
45365,mexican
40795,chinese
17651,thai
1530,italian
17604,vietnamese
4700,mexican
24972,french
23525,french
7092,italian
43757,mexican
4808,mexican
7249,southern_us
27589,indian
47523,southern_us
44244,cajun_creole
10383,japanese
37285,mexican
21332,jamaican
7311,italian
28052,italian
31653,italian
1740,italian
5484,southern_us
41406,southern_us
41907,cajun_creole
46515,mexican
38392,italian
15925,japanese
5094,thai
31816,japanese
35713,french
31296,mexican
41640,british
22419,indian
47874,southern_us
6570,italian
6936,mexican
34063,mexican
34141,italian
44572,southern_us
28425,italian
38481,mexican
18955,italian
46466,southern_us
5692,filipino
39836,mexican
33718,moroccan
36250,italian
286,indian
29766,italian
20541,southern_us
31173,southern_us
46440,french
23905,indian
37232,french
8517,italian
21249,italian
32700,southern_us
22845,southern_us
45461,italian
1307,indian
30010,filipino
21646,mexican
28148,italian
26450,indian
16602,mexican
9928,british
27063,vietnamese
22273,italian
12744,indian
28272,japanese
30350,italian
23362,southern_us
13645,french
16942,southern_us
34970,southern_us
27829,mexican
38058,mexican
13256,thai
31859,italian
43027,southern_us
22235,chinese
2933,french
45981,italian
11460,italian
33770,cajun_creole
24399,french
8006,thai
48885,japanese
42585,french
40160,greek
45541,cajun_creole
22410,vietnamese
26226,vietnamese
4591,indian
5457,thai
39085,italian
24040,mexican
6576,chinese
34310,southern_us
27350,filipino
9968,vietnamese
2464,italian
27952,chinese
43388,mexican
33143,mexican
28083,thai
15927,mexican
10255,italian
8011,southern_us
5195,thai
36015,japanese
40910,italian
11309,french
47556,cajun_creole
27958,thai
27198,southern_us
643,french
40853,indian
15815,japanese
2063,french
19827,southern_us
33443,mexican
44632,korean
26773,chinese
3203,italian
32873,filipino
24806,brazilian
45942,italian
1324,southern_us
32526,japanese
48093,french
48942,italian
8845,italian
11546,french
44358,mexican
3209,cajun_creole
10553,italian
44430,italian
44712,italian
16351,indian
44644,italian
31670,mexican
49147,spanish
19750,french
48121,japanese
22722,italian
9910,italian
14236,italian
48341,southern_us
23190,thai
20362,mexican
44794,southern_us
39419,japanese
13526,cajun_creole
42270,jamaican
37208,mexican
33824,french
29953,italian
16387,thai
37672,filipino
1868,italian
24984,korean
47128,spanish
44303,mexican
20318,chinese
7513,italian
13261,italian
19259,japanese
31103,mexican
24037,italian
29984,southern_us
28159,italian
5318,mexican
23962,mexican
2084,italian
41793,southern_us
18960,italian
17025,southern_us
15510,southern_us
36832,japanese
20643,italian
4154,southern_us
10510,chinese
45117,mexican
43403,moroccan
42471,korean
6942,italian
33309,southern_us
6689,mexican
48687,italian
9880,italian
25590,french
21842,southern_us
27151,indian
565,thai
21740,thai
42399,greek
35928,italian
47060,southern_us
43147,indian
16625,italian
16769,french
12515,southern_us
14731,korean
11658,mexican
49467,vietnamese
19749,italian
39723,mexican
5722,italian
31967,cajun_creole
39857,mexican
16534,french
27334,italian
32215,vietnamese
34903,italian
24990,mexican
31307,japanese
38874,mexican
24130,italian
27816,chinese
939,korean
38293,british
7889,spanish
22114,southern_us
24614,jamaican
48827,thai
3387,southern_us
41676,southern_us
3152,mexican
38805,mexican
27078,filipino
34940,italian
16855,cajun_creole
41891,mexican
36715,indian
49455,mexican
26522,italian
28420,italian
329,brazilian
18986,mexican
31705,japanese
7402,french
10212,southern_us
10640,indian
38014,thai
5172,italian
26986,french
5088,vietnamese
24522,thai
1900,mexican
4801,southern_us
27932,japanese
30941,cajun_creole
42354,mexican
48854,southern_us
39058,jamaican
34294,southern_us
46593,japanese
22582,mexican
36937,indian
34596,southern_us
42570,southern_us
10147,southern_us
44796,mexican
46819,mexican
30905,mexican
34980,italian
49265,italian
37563,irish
25673,mexican
14267,irish
32410,cajun_creole
26392,indian
27384,italian
43045,korean
22576,mexican
11597,spanish
22656,british
47811,chinese
7925,italian
14860,thai
27525,chinese
7798,italian
10848,italian
19062,mexican
32224,jamaican
11529,mexican
12155,southern_us
30628,cajun_creole
21909,japanese
14291,brazilian
3323,southern_us
6502,mexican
25833,mexican
31108,mexican
47484,italian
27396,french
48147,japanese
